"town_code","town_name","grand_list_year","residential_net","residential_ratio","residential_equalized","apartments_net","apartments_ratio","apartments_equalized","cip_net","cip_ratio","cip_equalized","vacant_net","vacant_ratio","vacant_equalized","land_use_net","land_use_ratio","land_use_equalized","ten_mill_net","ten_mill_ratio","ten_mill_equalized","total_real_property","total_real_property_equalized","total_personal_property_mvpp","total_personal_property_ratio","total_personal_property_equalized","total_net_assessment","total_equalized"
"145","Union","2014","67480130","76.92","87727678","0","77.61","0","5609990","77.61","7228437","3940280","77.61","5077026","1010470","70","1443529","0","100","0","78040870","101476670","11996690","70","17138129","90037560","118614798"
"145","Union","2013","67698360","70","96711943","0","70","0","5618790","70","8026843","3950070","70","5642957","1011110","70","1444443","0","100","0","78278330","111826186","11594853","70","16564076","89873183","128390261"
"145","Union","2012","75935810","80","95420721","0","80","0","5968140","80","7454584","4846310","80","6053347","1068180","70","1525971","0","100","0","87818440","110454624","10814894","70","15449849","98633334","125904473"
"145","Union","2011","75298040","76.44","98506070.12","0","79.18","0","6026590","79.18","7611252.84","4828040","79.18","6097549.89","1065970","70","1522814.29","0","100","0","87218640","113737687.13","10410210","70","14871728.57","97628850","128609415.71"
"144","Trumbull","2024","3736599107","47.02","7946829236.50","160156493","47.10","340035016.99","753212068","47.10","1599176365.18","21783186","51.27","42487197.19","89600","70.00","128000.00","0","100.00","0.00","4671840454","9928655816.00","648087162.00","70.00","925838802.86","5319927616","10854494619.00"
"144","Trumbull","2023","3724976466","50.29","7406992376.22","106052065","50.33","210713421.42","821510330","53.1","1547100433.15","21749289","50.33","43213369.76","89600","70","128000","0","100","0","4674377750","9208147600","634908417","70","907012024.29","5309286167","10115159624"
"144","Trumbull","2022","3704426692","53.53","6920281509.43","102870030","53.53","192172669.53","815638218","50.45","1616725902.87","22068381","63.48","34764305.29","101070","70","144385.71","0","100","0","4645104391","8764088773","667720015","70","953885735.71","5312824406","9717974509"
"144","Trumbull","2021","3684238925","70","5263198464.29","99203020","70","141718600","810497620","70","1157853742.86","30822120","70","44031600","89600","70","128000","0","100","0","4624851285","6606930407","646908628","70","924155182.86","5271759913","7531085590"
"144","Trumbull","2020","3169694134","55.07","5755754737.61","68367740","55.1","124079382.94","875507489","55.1","1588942811.25","23944090","74.56","32113854.61","51600","70","73714.29","0","100","0","4137565053","7500964501","549477908","70","784968440","4687042961","8285932941"
"144","Trumbull","2019","3162441074","63.24","5000697460.47","50611330","63.24","80030566.10","893925238","67.87","1317113950.20","25767370","63.24","40745366.86","51600","70","73714.29","0","100","0","4132796612","6438661057","557017119","70","795738741.43","4689813731","7234399798"
"144","Trumbull","2018","3161532762","65.38","4835626739.06","38975825","65.42","59577843.17","905700029","67.22","1347366898.24","25720400","65.42","39315805.56","51100","70","73000","0","100","0","4131980116","6281960286.04","553776959","70","791109941.43","4685757075","7073070227.47"
"144","Trumbull","2017","3150795389","65.24","4829545354.08","37453500","65.31","57347266.88","905742449","79.47","1139728764.31","26395200","67.46","39127186.48","51100","70","73000","0","100","0","4120437638","6065821571.75","530125558","70","757322225.71","4650563196","6823143797.47"
"144","Trumbull","2016","3137044799","65.56","4784998168.09","36363810","65.62","55415742.15","913660590","66.19","1380360462.31","25995000","66.5","39090225.56","51200","70","73142.86","0","100","0","4113115399","6259937740.97","542592560","70","775132228.57","4655707959","7035069969.54"
"144","Trumbull","2015","3126516350","70","4466451928.57","36363810","70","51948300","872116080","70","1245880114.29","26147280","70","37353257.14","54300","70","77571.43","0","100","0","4061197820","5801711171.43","533782457","70","762546367.14","4594980277","6564257538.57"
"144","Trumbull","2014","3127347359","64.83","4823920035","23086300","64.85","35599537","806242571","74","1089516988","27451135","63.1","43504176","54300","70","77571","0","100","0","3984181665","5992618308","537690777","70","768129681","4521872442","6760747989"
"144","Trumbull","2013","3119891500","66.27","4707848951","23086300","66.35","34794725","828126100","72.65","1139884515","28346400","77.53","36561847","54000","70","77143","0","100","0","3999504300","5919167181","519257128","70","741795897","4518761428","6660963078"
"144","Trumbull","2012","3108236600","67","4646788160","23086300","67","34508670","792140200","67","1175805551","29171400","67","43604484","54000","70","77143","0","100","0","3952688500","5900784008","513989643","70","734270919","4466678143","6635054926"
"144","Trumbull","2011","3097309744","70","4424728205.71","23086300","70","32980428.57","766032300","70","1094331857.14","33625100","70","48035857.14","54000","70","77142.86","0","100","0","3920107444","5600153491.43","517495770","70","739279671.43","4437603214","6339433162.86"
"143","Torrington","2024","1741532236","46.99","3706176284.32","60551440","47.15","128422990.46","426615559","47.43","899463544.17","30114600","64.20","46907476.64","2368500","70.00","3383571.43","0","100.00","0.00","2261182335","4784353866.00","546344983.00","70.00","780492832.86","2807527318","5564846699.00"
"143","Torrington","2023","1222499078","34.35","3558949280.93","30817960","27.93","110339992.84","404177687","53.31","758164860.25","54940","76.33","71976.94","967000","70","1381428.57","0","100","0","1658516665","4428907540","535662033","70","765231475.71","2194178698","5194139016"
"143","Torrington","2022","1221173670","39.35","3103363837.36","31277150","37.68","83007298.30","404526431","54.99","735636353.88","54940","81.5","67411.04","946510","70","1352157.14","0","100","0","1657978701","3923427057","534396706","70","763423865.71","2192375407","4686850923"
"143","Torrington","2021","1213528970","44.93","2700932494.99","30750640","46.02","66820165.15","401548722","59.93","670029571.17","92290","62.2","148376.21","962810","70","1375442.86","0","100","0","1646883432","3439306050","508554830","70","726506900","2155438262","4165812950"
"143","Torrington","2020","1208654110","51.56","2344170112.49","30485880","60.46","50423221.96","404641017","66.96","604302594.09","60500","57.15","105861.77","978990","70","1398557.14","0","100","0","1644820497","3000400347","442531522","70","632187888.57","2087352019","3632588236"
"143","Torrington","2019","1203488710","70","1719269585.71","30241720","70","43202457.14","385925850","70","551322642.86","60500","70","86428.57","1000050","70","1428642.86","0","100","0","1620716830","2315309758","421691432","70","602416331.43","2042408262","2917726089"
"143","Torrington","2018","1208751670","67.87","1780980801.53","25509920","67.87","37586444.67","339761770","66","514790560.61","17015790","110.62","15382200.33","885220","70","1264600","0","100","0","1591924370","2350004607.14","404036785","70","577195407.14","1995961155","2927200014.28"
"143","Torrington","2017","1205346290","69.82","1726362489.26","25464020","69.88","36439639.38","334113200","68.89","484995209.75","17081800","99.28","17205680.90","915870","70","1308385.71","0","100","0","1582921180","2266311405.01","397408570","70","567726528.57","1980329750","2834037933.58"
"143","Torrington","2016","1203014950","72.02","1670390099.97","25481580","71.68","35549079.24","327426560","69.63","470237771.08","17016570","66.38","25635085.87","907470","70","1296385.71","0","100","0","1573847130","2203108421.87","385951450","70","551359214.29","1959798580","2754467636.16"
"143","Torrington","2015","1204654630","70.63","1705584921.42","25622970","70.51","36339483.76","328013590","66.59","492586859.89","17368970","58.55","29665192.14","901220","70","1287457.14","0","100","0","1576561380","2265463914.36","373407839","70","533439770","1949969219","2798903684.36"
"143","Torrington","2014","1200756450","70","1715366357","25494630","70","36420900","320207550","70","457439357","17016650","70","24309500","921720","70","1316743","0","100","0","1564397000","2234852857","367980565","70","525686521","1932377565","2760539379"
"143","Torrington","2013","1567994490","85.16","1841233549","28595540","85.35","33503855","379993860","85.69","443451815","39960140","90.97","43926723","907710","70","1296729","0","100","0","2017451740","2363412670","359400550","70","513429357","2376852290","2876842027"
"143","Torrington","2012","1567835480","83","1878772295","28431250","83","34275166","379231200","72","524379425","41139030","63","65664852","925880","70","1322686","0","100","0","2017562840","2504414423","346442945","70","494918493","2364005785","2999332916"
"143","Torrington","2011","1564091040","77.92","2007303696.10","28413800","77.16","36824520.48","379580060","67.48","562507498.52","41890280","77.16","54290150.34","922760","70","1318228.57","0","100","0","2014897940","2662244094","350941045","70","501344350","2365838985","3163588444"
"142","Tolland","2024","1521411550","70.00","2173445071.43","10949400","70.00","15642000.00","111936906","70.00","159909865.71","3662200","70.00","5231714.29","2029056","70.00","2898651.43","0","100.00","0.00","1649989112","2357127302.00","232934000.00","70.00","332762857.14","1882923112","2689890159.00"
"142","Tolland","2023","1022411640","44.49","2298070667.57","8240900","44.65","18456662.93","99253300","69.27","143284683.12","3576800","82.6","4330266.34","1264420","70","1806314.29","0","100","0","1134747060","2465948594","234120699","70","334458141.43","1368867759","2800406735"
"142","Tolland","2022","1012977270","48.81","2075347818.07","8324000","49.55","16799192.73","98476550","49.55","198741775.98","3579600","58.4","6129452.05","1273105","70","1818721.43","0","100","0","1124630525","2298836960","234388329","70","334840470","1359018854","2633677430"
"142","Tolland","2021","1003763360","52.66","1906121078.62","8324000","52.91","15732375.73","96849350","72.17","134196134.13","3579600","64.01","5592251.21","1307460","70","1867800","0","100","0","1113823770","2063509640","221468457","70","316383510","1335292227","2379893150"
"142","Tolland","2020","996453220","57.54","1731757420.92","8106200","57.82","14019716.36","98529750","72.94","135083287.63","4104000","75.11","5463986.15","1302690","70","1860985.71","0","100","0","1108495860","1888185397","178468385","70","254954835.71","1286964245","2143140233"
"142","Tolland","2019","992398220","70","1417711742.86","7645700","70","10922428.57","96246830","70","137495471.43","3859500","70","5513571.43","1347115","70","1924450","0","100","0","1101497365","1573567664","174913680","70","249876685.71","1276411045","1823444350"
"142","Tolland","2018","1008504077","67.59","1492090659.86","5216700","67.76","7699357.98","94238580","70.18","134281248.22","3874900","67.76","5718987.53","1083725","70","1548178.57","0","100","0","1112917982","1641338432.16","169206029","70","241722898.57","1282124011","1883061330.73"
"142","Tolland","2017","1006963549","69.31","1452840209.21","5216700","69.45","7511447.08","93822110","45.46","206383875.93","3983100","71.02","5608420.16","1096815","70","1566878.57","0","100","0","1111082274","1673910830.96","167680794","70","239543991.43","1278763068","1913454822.39"
"142","Tolland","2016","1008020397","67.69","1489171808.24","5216700","68.1","7660352.42","87708910","74.24","118142389.55","4116400","82.13","5012054.06","1111600","70","1588000","0","100","0","1106174007","1621574604.27","161869890","70","231242700","1268043897","1852817304.27"
"142","Tolland","2015","1007686427","69.6","1447825326.15","5216700","69.83","7470571.39","88834810","69.83","127215824.14","4413800","79.62","5543582.01","1115895","70","1594135.71","0","100","0","1107267632","1589649439.41","157815855","70","225451221.43","1265083487","1815100660.84"
"142","Tolland","2014","1004960614","70","1435658020","5699300","70","8141857","88559310","70","126513300","4534585","70","6477979","1103390","70","1576271","0","100","0","1104857199","1578367427","150844526","70","215492180","1255701725","1793859607"
