year,leaid,grade,enrollment
2020,0902730,1,149
2020,0902760,1,54
2020,0902790,1,1406
2020,0902820,1,319
2020,0902850,1,236
2020,0902880,1,277
2020,0902910,1,244
2020,0902940,1,5
2020,0902970,1,124
2020,0903000,1,19
2020,0903030,1,239
2020,0903060,1,48
2020,0903090,1,824
2020,0903120,1,338
2020,0903180,1,55
2020,0903210,1,185
2020,0903240,1,102
2020,0903270,1,147
2020,0903300,1,160
2020,0903330,1,78
2020,0903360,1,30
2020,0903390,1,109
2020,0903420,1,34
2020,0903450,1,155
2020,0903480,1,76
2020,0903510,1,87
2020,0903512,1,4
2020,0903515,1,52
2020,0903520,1,141
2020,0903530,1,46
2020,0903535,1,103
2020,0903536,1,95
2020,0903537,1,238
2020,0903538,1,125
2020,0903539,1,129
2020,0903540,1,79
2020,0903810,1,289
2020,0903840,1,207
2020,0903900,1,52
2020,0903930,1,33
2020,0903960,1,9
2020,0903990,1,166
2020,0904020,1,10
2020,0904050,1,297
2020,0904080,1,13
2020,0904110,1,288
2020,0904140,1,87
2020,0904170,1,332
2020,0904230,1,450
2020,0904260,1,24
2020,0904290,1,85
2020,0904320,1,1302
2020,0904350,1,35
2020,0904380,1,115
2020,0904440,1,449
2020,0904470,1,137
2020,0904500,1,64
2020,0904530,1,71
2020,0904560,1,150
2020,0904590,1,291
2020,0904620,1,459
2020,0904650,1,3
2020,0904680,1,242
2020,0904710,1,25
2020,0904740,1,351
2020,0904830,1,1447
2020,0904860,1,125
2020,0904890,1,191
2020,0904920,1,624
2020,0904950,1,438
2020,0904980,1,42
2020,0905010,1,141
2020,0905040,1,360
2020,0905070,1,241
2020,0905100,1,38
2020,0905130,1,200
2020,0905160,1,63
2020,0905190,1,248
2020,0905220,1,219
2020,0905250,1,109
2020,0905280,1,150
2020,0905310,1,92
2020,0905370,1,85
2020,0900007,2,70
2020,0900009,2,34
2020,0900010,2,29
2020,0900016,2,23
2020,0900024,2,95
2020,0900028,2,55
2020,0900030,2,20
2020,0900060,2,162
2020,0900070,2,82
2020,0900090,2,41
2020,0900120,2,218
2020,0900150,2,20
2020,0900207,2,34
2020,0900208,2,94
2020,0900210,2,183
2020,0900212,2,107
2020,0900214,2,69
2020,0900215,2,39
2020,0900216,2,26
2020,0900217,2,73
2020,0900220,2,56
2020,0900221,2,64
2020,0900240,2,53
2020,0900270,2,180
2020,0900330,2,106
2020,0900360,2,48
2020,0900390,2,11
2020,0900420,2,199
2020,0900450,2,1522
2020,0900510,2,475
2020,0900540,2,163
2020,0900570,2,88
2020,0900630,2,5
2020,0900660,2,45
2020,0900690,2,105
2020,0900700,2,579
2020,0900720,2,12
2020,0900750,2,295
2020,0900780,2,27
2020,0900810,2,98
2020,0900840,2,131
2020,0900870,2,6
2020,0900900,2,44
2020,0900910,2,53
2020,0900930,2,10
2020,0900960,2,97
2020,0900990,2,143
2020,0901020,2,894
2020,0901050,2,338
2020,0901080,2,29
2020,0901110,2,84
2020,0901170,2,59
2020,0901200,2,64
2020,0901230,2,118
2020,0901260,2,466
2020,0901290,2,191
2020,0901320,2,175
2020,0901350,2,78
2020,0901360,2,3
2020,0901380,2,20
2020,0901410,2,83
2020,0901440,2,176
2020,0901470,2,302
2020,0901500,2,35
2020,0901530,2,618
2020,0901560,2,261
2020,0901590,2,16
2020,0901620,2,396
2020,0901680,2,110
2020,0901710,2,656
2020,0901740,2,132
2020,0901770,2,291
2020,0901800,2,209
2020,0901860,2,371
2020,0901890,2,9
2020,0901920,2,1271
2020,0901950,2,13
2020,0902010,2,73
2020,0902040,2,17
2020,0902070,2,176
2020,0902130,2,54
2020,0902160,2,168
2020,0902190,2,34
2020,0902220,2,53
2020,0902280,2,144
2020,0902310,2,467
2020,0902340,2,90
2020,0902370,2,53
2020,0902400,2,608
2020,0902490,2,343
2020,0902520,2,342
2020,0902550,2,230
2020,0902580,2,140
2020,0902640,2,298
2020,0902670,2,821
2020,0902700,2,275
2020,0902730,2,116
2020,0902760,2,54
2020,0902790,2,1389
2020,0902820,2,272
2020,0902850,2,249
2020,0902880,2,278
2020,0902910,2,271
2020,0902940,2,11
2020,0902970,2,105
2020,0903000,2,21
2020,0903030,2,202
2020,0903060,2,50
2020,0903090,2,824
2020,0903120,2,353
2020,0903180,2,72
2020,0903210,2,154
2020,0903240,2,104
2020,0903270,2,131
2020,0903300,2,175
2020,0903330,2,95
2020,0903360,2,34
2020,0903390,2,96
2020,0903420,2,45
2020,0903450,2,147
2020,0903480,2,103
2020,0903510,2,80
2020,0903512,2,3
2020,0903515,2,51
2020,0903520,2,138
2020,0903530,2,37
2020,0903535,2,105
2020,0903536,2,82
2020,0903537,2,282
2020,0903538,2,140
2020,0903539,2,120
2020,0903540,2,69
2020,0903810,2,307
2020,0903840,2,215
2020,0903900,2,42
2020,0903930,2,32
2020,0903960,2,13
2020,0903990,2,151
2020,0904020,2,17
2020,0904050,2,343
2020,0904080,2,26
2020,0904110,2,286
2020,0904140,2,88
2020,0904170,2,371
2020,0904230,2,417
2020,0904260,2,22
2020,0904290,2,94
2020,0904320,2,1243
2020,0904350,2,22
2020,0904380,2,126
2020,0904440,2,453
2020,0904470,2,141
2020,0904500,2,62
2020,0904530,2,71
2020,0904560,2,134
2020,0904590,2,286
2020,0904620,2,470
2020,0904650,2,4
2020,0904680,2,198
2020,0904710,2,8
2020,0904740,2,368
2020,0904830,2,1499
2020,0904860,2,139
2020,0904890,2,190
2020,0904920,2,639
2020,0904950,2,446
2020,0904980,2,47
2020,0905010,2,131
2020,0905040,2,381
2020,0905070,2,245
2020,0905100,2,42
2020,0905130,2,239
2020,0905160,2,69
2020,0905190,2,263
2020,0905220,2,236
2020,0905250,2,125
2020,0905280,2,137
2020,0905310,2,104
2020,0905370,2,74
2020,0900007,3,62
2020,0900009,3,37
2020,0900010,3,34
2020,0900016,3,23
2020,0900024,3,97
2020,0900028,3,57
2020,0900030,3,18
2020,0900060,3,189
2020,0900070,3,98
2020,0900090,3,39
2020,0900120,3,193
2020,0900150,3,28
2020,0900207,3,25
2020,0900208,3,92
2020,0900210,3,195
2020,0900212,3,96
2020,0900214,3,65
2020,0900215,3,37
2020,0900216,3,24
2020,0900217,3,67
2020,0900220,3,57
2020,0900221,3,66
2020,0900240,3,55
2020,0900270,3,223
2020,0900330,3,106
2020,0900360,3,56
2020,0900390,3,17
2020,0900420,3,179
2020,0900450,3,1512
2020,0900510,3,555
2020,0900540,3,163
2020,0900570,3,89
2020,0900630,3,2
2020,0900660,3,40
2020,0900690,3,98
2020,0900700,3,595
2020,0900720,3,14
2020,0900750,3,293
2020,0900780,3,30
2020,0900810,3,96
2020,0900840,3,159
2020,0900870,3,13
2020,0900900,3,51
2020,0900910,3,55
2020,0900930,3,12
2020,0900960,3,130
2020,0900990,3,149
2020,0901020,3,935
2020,0901050,3,337
2020,0901080,3,25
2020,0901110,3,79
2020,0901170,3,68
2020,0901200,3,74
2020,0901230,3,149
2020,0901260,3,480
2020,0901290,3,152
2020,0901320,3,152
2020,0901350,3,85
2020,0901360,3,6
2020,0901380,3,6
2020,0901410,3,92
2020,0901440,3,222
2020,0901470,3,337
2020,0901500,3,41
2020,0901530,3,641
2020,0901560,3,301
2020,0901590,3,15
2020,0901620,3,421
2020,0901680,3,125
2020,0901710,3,626
2020,0901740,3,113
2020,0901770,3,311
2020,0901800,3,208
2020,0901860,3,368
2020,0901890,3,10
2020,0901920,3,1229
2020,0901950,3,19
2020,0902010,3,92
2020,0902040,3,23
2020,0902070,3,175
2020,0902130,3,61
2020,0902160,3,175
2020,0902190,3,45
2020,0902220,3,51
2020,0902280,3,161
2020,0902310,3,443
2020,0902340,3,90
2020,0902370,3,48
2020,0902400,3,639
2020,0902490,3,363
2020,0902520,3,388
2020,0902550,3,229
2020,0902580,3,141
2020,0902640,3,297
2020,0902670,3,747
2020,0902700,3,288
2020,0902730,3,154
2020,0902760,3,66
2020,0902790,3,1406
2020,0902820,3,276
2020,0902850,3,219
2020,0902880,3,252
2020,0902910,3,269
2020,0902940,3,8
2020,0902970,3,110
2020,0903000,3,28
2020,0903030,3,247
2020,0903060,3,52
2020,0903090,3,821
2020,0903120,3,360
2020,0903180,3,63
2020,0903210,3,161
2020,0903240,3,107
2020,0903270,3,162
2020,0903300,3,133
2020,0903330,3,99
2020,0903360,3,26
2020,0903390,3,98
2020,0903420,3,44
2020,0903450,3,164
2020,0903480,3,91
2020,0903510,3,89
2020,0903512,3,2
2020,0903515,3,55
2020,0903520,3,159
2020,0903530,3,41
2020,0903535,3,94
2020,0903536,3,98
2020,0903537,3,246
2020,0903538,3,145
2020,0903539,3,121
2020,0903540,3,84
2020,0903810,3,325
2020,0903840,3,181
2020,0903900,3,36
2020,0903930,3,38
2020,0903960,3,10
2020,0903990,3,161
2020,0904020,3,8
2020,0904050,3,301
2020,0904080,3,18
2020,0904110,3,302
2020,0904140,3,101
2020,0904170,3,360
2020,0904230,3,423
2020,0904260,3,30
2020,0904290,3,93
2020,0904320,3,1205
2020,0904350,3,23
2020,0904380,3,139
2020,0904440,3,475
2020,0904470,3,127
2020,0904500,3,57
2020,0904530,3,86
2020,0904560,3,144
2020,0904590,3,298
2020,0904620,3,464
2020,0904650,3,3
2020,0904680,3,218
2020,0904710,3,23
2020,0904740,3,354
2020,0904830,3,1453
2020,0904860,3,158
2020,0904890,3,195
2020,0904920,3,621
2020,0904950,3,460
2020,0904980,3,29
2020,0905010,3,145
2020,0905040,3,400
2020,0905070,3,247
2020,0905100,3,35
2020,0905130,3,233
2020,0905160,3,73
2020,0905190,3,263
2020,0905220,3,212
2020,0905250,3,108
2020,0905280,3,148
2020,0905310,3,124
2020,0905370,3,90
2020,0900007,4,64
2020,0900009,4,37
2020,0900010,4,32
2020,0900016,4,24
2020,0900024,4,93
2020,0900028,4,55
2020,0900030,4,18
2020,0900060,4,192
2020,0900070,4,100
2020,0900090,4,30
2020,0900120,4,248
2020,0900150,4,22
2020,0900207,4,36
2020,0900208,4,88
2020,0900210,4,173
2020,0900212,4,92
2020,0900214,4,69
2020,0900215,4,35
2020,0900216,4,28
2020,0900217,4,71
2020,0900220,4,56
2020,0900221,4,61
2020,0900240,4,40
2020,0900270,4,238
2020,0900330,4,109
2020,0900360,4,51
2020,0900390,4,18
2020,0900420,4,191
2020,0900450,4,1607
2020,0900510,4,550
2020,0900540,4,184
2020,0900570,4,81
2020,0900630,4,10
2020,0900660,4,46
2020,0900690,4,102
2020,0900700,4,591
2020,0900720,4,12
2020,0900750,4,277
2020,0900780,4,32
2020,0900810,4,102
2020,0900840,4,142
2020,0900870,4,12
2020,0900900,4,45
2020,0900910,4,53
2020,0900930,4,4
2020,0900960,4,120
2020,0900990,4,162
2020,0901020,4,883
2020,0901050,4,374
2020,0901080,4,35
2020,0901110,4,86
2020,0901170,4,63
2020,0901200,4,57
2020,0901230,4,144
2020,0901260,4,459
2020,0901290,4,190
2020,0901320,4,171
2020,0901350,4,93
2020,0901360,4,6
2020,0901380,4,20
2020,0901410,4,82
2020,0901440,4,192
2020,0901470,4,377
2020,0901500,4,40
2020,0901530,4,685
2020,0901560,4,305
2020,0901590,4,21
2020,0901620,4,399
2020,0901680,4,102
2020,0901710,4,678
2020,0901740,4,107
2020,0901770,4,315
2020,0901800,4,225
2020,0901860,4,387
2020,0901890,4,7
2020,0901920,4,1246
2020,0901950,4,17
2020,0902010,4,73
2020,0902040,4,16
2020,0902070,4,162
2020,0902130,4,64
2020,0902160,4,167
2020,0902190,4,45
2020,0902220,4,73
2020,0902280,4,157
2020,0902310,4,415
2020,0902340,4,114
2020,0902370,4,62
2020,0902400,4,663
2020,0902490,4,335
2020,0902520,4,366
2020,0902550,4,221
2020,0902580,4,175
2020,0902640,4,335
2020,0902670,4,783
2020,0902700,4,337
2020,0902730,4,147
2020,0902760,4,50
2020,0902790,4,1454
2020,0902820,4,312
2020,0902850,4,257
2020,0902880,4,286
2020,0902910,4,265
2020,0902940,4,13
2020,0902970,4,124
2020,0903000,4,36
2020,0903030,4,239
2020,0903060,4,52
2020,0903090,4,765
2020,0903120,4,323
2020,0903180,4,77
2020,0903210,4,191
2020,0903240,4,118
2020,0903270,4,137
2020,0903300,4,194
2020,0903330,4,78
2020,0903360,4,30
2020,0903390,4,98
2020,0903420,4,37
2020,0903450,4,160
2020,0903480,4,79
2020,0903510,4,94
2020,0903512,4,5
2020,0903515,4,48
2020,0903520,4,148
2020,0903530,4,34
2020,0903535,4,109
2020,0903536,4,100
2020,0903537,4,237
2020,0903538,4,131
2020,0903539,4,137
2020,0903540,4,77
2020,0903600,4,1
2020,0903810,4,320
2020,0903840,4,213
2020,0903900,4,49
2020,0903930,4,24
2020,0903960,4,7
2020,0903990,4,165
2020,0904020,4,12
2020,0904050,4,362
2020,0904080,4,27
2020,0904110,4,307
2020,0904140,4,95
2020,0904170,4,351
2020,0904230,4,429
2020,0904260,4,25
2020,0904290,4,87
2020,0904320,4,1230
2020,0904350,4,40
2020,0904380,4,120
2020,0904440,4,482
2020,0904470,4,129
2020,0904500,4,68
2020,0904530,4,69
2020,0904560,4,152
2020,0904590,4,299
2020,0904620,4,484
2020,0904650,4,9
2020,0904680,4,220
2020,0904710,4,22
2020,0904740,4,371
2020,0904830,4,1377
2020,0904860,4,180
2020,0904890,4,195
2020,0904920,4,653
2020,0904950,4,431
2020,0904980,4,54
2020,0905010,4,176
2020,0905040,4,361
2020,0905070,4,258
2020,0905100,4,44
2020,0905130,4,263
2020,0905160,4,70
2020,0905190,4,268
2020,0905220,4,206
2020,0905250,4,97
2020,0905280,4,157
2020,0905310,4,123
2020,0905370,4,71
2020,0900007,5,68
2020,0900009,5,37
2020,0900010,5,33
2020,0900016,5,22
2020,0900024,5,104
2020,0900028,5,57
2020,0900030,5,22
2020,0900033,5,96
2020,0900060,5,177
2020,0900070,5,108
2020,0900090,5,41
2020,0900120,5,240
2020,0900150,5,28
2020,0900207,5,33
2020,0900208,5,98
2020,0900210,5,194
2020,0900212,5,97
2020,0900214,5,63
2020,0900215,5,37
2020,0900216,5,20
2020,0900217,5,66
2020,0900220,5,56
2020,0900221,5,61
2020,0900240,5,48
2020,0900270,5,234
2020,0900330,5,132
2020,0900360,5,56
2020,0900390,5,16
2020,0900420,5,194
2020,0900450,5,1443
2020,0900510,5,581
2020,0900540,5,184
2020,0900570,5,94
2020,0900630,5,10
2020,0900660,5,40
2020,0900690,5,118
2020,0900700,5,590
2020,0900720,5,24
2020,0900750,5,293
2020,0900780,5,20
2020,0900810,5,107
2020,0900840,5,144
2020,0900870,5,12
2020,0900900,5,39
2020,0900910,5,71
2020,0900930,5,12
2020,0900960,5,126
2020,0900990,5,151
2020,0901020,5,919
2020,0901050,5,349
2020,0901080,5,38
2020,0901110,5,84
2020,0901170,5,52
2020,0901200,5,76
2020,0901230,5,157
2020,0901260,5,455
2020,0901290,5,203
2020,0901320,5,162
2020,0901350,5,78
2020,0901360,5,14
2020,0901380,5,13
2020,0901410,5,93
2020,0901440,5,187
2020,0901470,5,347
2020,0901500,5,47
2020,0901530,5,701
2020,0901560,5,309
2020,0901590,5,12
2020,0901620,5,409
2020,0901680,5,118
2020,0901710,5,672
2020,0901740,5,114
2020,0901770,5,274
2020,0901800,5,227
2020,0901860,5,381
2020,0901890,5,9
2020,0901920,5,1273
2020,0901950,5,11
2020,0902010,5,93
2020,0902040,5,24
2020,0902070,5,157
2020,0902130,5,68
2020,0902160,5,171
2020,0902190,5,46
2020,0902220,5,60
2020,0902280,5,161
2020,0902310,5,440
2020,0902340,5,115
2020,0902370,5,63
2020,0902400,5,665
2020,0902490,5,318
2020,0902520,5,400
2020,0902550,5,235
2020,0902580,5,139
2020,0902640,5,307
2020,0902670,5,857
2020,0902700,5,321
2020,0902730,5,169
2020,0902760,5,74
2020,0902790,5,1465
2020,0902820,5,294
2020,0902850,5,258
2020,0902880,5,279
2020,0902910,5,291
2020,0902940,5,15
2020,0902970,5,109
2020,0903000,5,23
2020,0903030,5,207
2020,0903060,5,59
2020,0903090,5,833
2020,0903120,5,359
2020,0903180,5,66
2020,0903210,5,154
2020,0903240,5,128
2020,0903270,5,150
2020,0903300,5,170
2020,0903330,5,95
2020,0903360,5,47
2020,0903390,5,102
2020,0903420,5,42
2020,0903450,5,135
2020,0903480,5,73
2020,0903510,5,72
2020,0903512,5,3
2020,0903515,5,46
2020,0903520,5,164
2020,0903530,5,44
2020,0903535,5,101
2020,0903536,5,105
2020,0903537,5,254
2020,0903538,5,144
2020,0903539,5,114
2020,0903540,5,80
2020,0903810,5,318
2020,0903840,5,238
2020,0903900,5,40
2020,0903930,5,38
2020,0903960,5,14
2020,0903990,5,133
2020,0904020,5,11
2020,0904050,5,334
2020,0904080,5,30
2020,0904110,5,264
2020,0904140,5,86
2020,0904170,5,357
2020,0904230,5,424
2020,0904260,5,20
2020,0904290,5,94
2020,0904320,5,1228
2020,0904350,5,40
2020,0904380,5,131
2020,0904440,5,510
2020,0904470,5,136
2020,0904500,5,66
2020,0904530,5,64
2020,0904560,5,147
2020,0904590,5,294
2020,0904620,5,501
2020,0904650,5,4
2020,0904680,5,247
2020,0904710,5,26
2020,0904740,5,370
2020,0904830,5,1463
2020,0904860,5,182
2020,0904890,5,187
2020,0904920,5,650
2020,0904950,5,444
2020,0904980,5,36
2020,0905010,5,171
2020,0905040,5,411
2020,0905070,5,274
2020,0905100,5,45
2020,0905130,5,278
2020,0905160,5,70
2020,0905190,5,271
2020,0905220,5,218
2020,0905250,5,125
2020,0905280,5,152
2020,0905310,5,124
2020,0905370,5,74
2020,0900004,6,1
2020,0900007,6,64
2020,0900009,6,37
2020,0900010,6,40
2020,0900011,6,94
2020,0900016,6,24
2020,0900024,6,96
2020,0900028,6,49
2020,0900030,6,20
2020,0900033,6,95
2020,0900060,6,173
2020,0900070,6,342
2020,0900090,6,37
2020,0900120,6,263
2020,0900150,6,33
2020,0900207,6,33
2020,0900208,6,101
2020,0900210,6,195
2020,0900212,6,94
2020,0900214,6,64
2020,0900215,6,37
2020,0900216,6,17
2020,0900217,6,39
2020,0900219,6,115
2020,0900220,6,52
2020,0900221,6,56
2020,0900240,6,43
2020,0900270,6,237
2020,0900330,6,134
2020,0900360,6,62
2020,0900390,6,22
2020,0900420,6,189
2020,0900450,6,1567
2020,0900510,6,562
2020,0900540,6,193
2020,0900570,6,77
2020,0900630,6,6
2020,0900660,6,51
2020,0900690,6,121
2020,0900700,6,697
2020,0900720,6,21
2020,0900750,6,280
2020,0900780,6,31
2020,0900810,6,111
2020,0900840,6,165
2020,0900870,6,10
2020,0900900,6,30
2020,0900910,6,58
2020,0900930,6,10
2020,0900960,6,123
2020,0900990,6,168
2020,0901020,6,923
2020,0901050,6,359
2020,0901080,6,44
2020,0901110,6,86
2020,0901170,6,65
2020,0901200,6,67
2020,0901230,6,136
2020,0901260,6,428
2020,0901290,6,225
2020,0901320,6,179
2020,0901350,6,68
2020,0901360,6,11
2020,0901380,6,10
2020,0901410,6,100
2020,0901440,6,205
2020,0901470,6,396
2020,0901500,6,45
2020,0901530,6,739
2020,0901560,6,314
2020,0901590,6,23
2020,0901620,6,423
2020,0901680,6,153
2020,0901710,6,644
2020,0901740,6,125
2020,0901770,6,324
2020,0901800,6,241
2020,0901860,6,410
2020,0901890,6,8
2020,0901920,6,1270
2020,0901950,6,19
2020,0902010,6,85
2020,0902040,6,21
2020,0902070,6,140
2020,0902130,6,70
2020,0902160,6,178
2020,0902190,6,38
2020,0902220,6,61
2020,0902280,6,174
2020,0902310,6,464
2020,0902340,6,120
2020,0902370,6,69
2020,0902400,6,579
2020,0902490,6,291
2020,0902520,6,409
2020,0902550,6,254
2020,0902580,6,141
2020,0902640,6,318
2020,0902670,6,763
2020,0902700,6,346
2020,0902730,6,143
2020,0902760,6,56
2020,0902790,6,1540
2020,0902820,6,207
2020,0902850,6,265
2020,0902880,6,302
2020,0902910,6,292
2020,0902940,6,12
2020,0902970,6,145
2020,0903000,6,19
2020,0903030,6,234
2020,0903060,6,58
2020,0903090,6,881
2020,0903120,6,337
2020,0903180,6,106
2020,0903210,6,177
2020,0903240,6,129
2020,0903270,6,142
2020,0903300,6,167
2020,0903330,6,100
2020,0903360,6,48
2020,0903390,6,93
2020,0903420,6,37
2020,0903450,6,59
2020,0903480,6,76
2020,0903510,6,77
2020,0903512,6,3
2020,0903515,6,60
2020,0903520,6,151
2020,0903530,6,50
2020,0903535,6,108
2020,0903536,6,92
2020,0903537,6,256
2020,0903538,6,149
2020,0903539,6,139
2020,0903540,6,91
2020,0903810,6,337
2020,0903840,6,223
2020,0903900,6,37
2020,0903930,6,29
2020,0903960,6,14
2020,0903990,6,177
2020,0904020,6,8
2020,0904050,6,379
2020,0904080,6,40
2020,0904110,6,314
2020,0904140,6,100
2020,0904170,6,356
2020,0904230,6,489
2020,0904260,6,29
2020,0904290,6,120
2020,0904320,6,1192
2020,0904350,6,32
2020,0904380,6,134
2020,0904440,6,498
2020,0904470,6,141
2020,0904500,6,62
2020,0904530,6,81
2020,0904560,6,197
2020,0904590,6,321
2020,0904620,6,464
2020,0904650,6,6
2020,0904680,6,237
2020,0904710,6,30
2020,0904740,6,426
2020,0904830,6,1438
2020,0904860,6,181
2020,0904890,6,214
2020,0904920,6,655
2020,0904950,6,382
2020,0904980,6,41
2020,0905010,6,172
2020,0905040,6,375
2020,0905070,6,273
2020,0905100,6,52
2020,0905130,6,317
2020,0905160,6,74
2020,0905190,6,270
2020,0905220,6,250
2020,0905250,6,104
2020,0905280,6,169
2020,0905310,6,131
2020,0905370,6,85
2020,0900004,7,2
2020,0900007,7,75
2020,0900009,7,37
2020,0900010,7,39
2020,0900011,7,93
2020,0900015,7,52
2020,0900016,7,18
2020,0900024,7,99
2020,0900028,7,35
2020,0900033,7,90
2020,0900060,7,177
2020,0900070,7,347
2020,0900090,7,42
2020,0900120,7,234
2020,0900207,7,29
2020,0900208,7,96
2020,0900210,7,208
2020,0900212,7,103
2020,0900214,7,67
2020,0900215,7,33
2020,0900217,7,29
2020,0900219,7,112
2020,0900221,7,68
2020,0900270,7,270
2020,0900330,7,154
2020,0900360,7,63
2020,0900390,7,19
2020,0900420,7,212
2020,0900450,7,1378
2020,0900510,7,580
2020,0900540,7,188
2020,0900570,7,93
2020,0900630,7,9
2020,0900660,7,45
2020,0900690,7,117
2020,0900700,7,713
2020,0900750,7,298
2020,0900810,7,128
2020,0900840,7,168
2020,0900900,7,44
2020,0900910,7,58
2020,0900930,7,20
2020,0900960,7,142
2020,0900990,7,140
2020,0901020,7,969
2020,0901050,7,389
2020,0901110,7,114
2020,0901170,7,76
2020,0901200,7,75
2020,0901230,7,141
2020,0901260,7,533
2020,0901290,7,207
2020,0901320,7,217
2020,0901350,7,72
2020,0901360,7,11
2020,0901380,7,13
2020,0901410,7,105
2020,0901440,7,215
2020,0901470,7,358
2020,0901530,7,809
2020,0901560,7,330
2020,0901590,7,11
2020,0901620,7,433
2020,0901680,7,140
2020,0901710,7,710
2020,0901740,7,144
2020,0901770,7,333
2020,0901800,7,222
2020,0901860,7,415
2020,0901920,7,1267
2020,0901950,7,17
2020,0902040,7,26
2020,0902070,7,172
2020,0902130,7,69
2020,0902160,7,164
2020,0902190,7,47
2020,0902220,7,70
2020,0902280,7,186
2020,0902310,7,435
2020,0902340,7,129
2020,0902400,7,599
2020,0902490,7,305
2020,0902520,7,417
2020,0902550,7,259
2020,0902580,7,194
2020,0902640,7,348
2020,0902670,7,724
2020,0902700,7,318
2020,0902730,7,179
2020,0902790,7,1601
2020,0902820,7,209
2020,0902850,7,282
2020,0902880,7,324
2020,0902910,7,292
2020,0902970,7,130
2020,0903000,7,27
2020,0903030,7,235
2020,0903060,7,53
2020,0903090,7,846
2020,0903120,7,346
2020,0903180,7,72
2020,0903240,7,130
2020,0903270,7,168
2020,0903300,7,188
2020,0903330,7,114
2020,0903360,7,43
2020,0903390,7,105
2020,0903420,7,43
2020,0903450,7,9
2020,0903480,7,100
2020,0903510,7,79
2020,0903512,7,5
2020,0903515,7,44
2020,0903520,7,198
2020,0903530,7,47
2020,0903535,7,96
2020,0903536,7,109
2020,0903537,7,276
2020,0903538,7,166
2020,0903539,7,150
2020,0903540,7,83
2020,0903570,7,33
2020,0903630,7,119
2020,0903660,7,355
2020,0903720,7,126
2020,0903750,7,190
2020,0903810,7,364
2020,0903840,7,208
2020,0903900,7,39
2020,0903930,7,27
2020,0903990,7,184
2020,0904020,7,11
2020,0904050,7,347
2020,0904080,7,29
2020,0904110,7,298
2020,0904140,7,81
2020,0904170,7,390
2020,0904230,7,500
2020,0904260,7,26
2020,0904290,7,124
2020,0904320,7,1215
2020,0904350,7,39
2020,0904380,7,137
2020,0904440,7,551
2020,0904470,7,141
2020,0904500,7,65
2020,0904530,7,81
2020,0904560,7,184
2020,0904590,7,331
2020,0904620,7,543
2020,0904650,7,6
2020,0904680,7,212
2020,0904710,7,28
2020,0904740,7,420
