town_code,district_code,town,fiscal_year,entitlement,alliance_portion,education_diversity_portion,non_alliance_portion
41,41,EAST HADDAM,2025,3555957,0.0,0.0,3555957.0
42,42,EAST HAMPTON,2025,6960947,0.0,0.0,6960947.0
43,43,EAST HARTFORD,2025,66388025,24456915.0,220293.0,41710817.0
44,44,EAST HAVEN,2025,20005957,1241832.0,0.0,18764125.0
45,45,EAST LYME,2025,6076507,0.0,0.0,6076507.0
46,46,EASTON,2025,279493,0.0,0.0,279493.0
47,47,EAST WINDSOR,2025,5669122,186987.0,0.0,5482135.0
48,48,ELLINGTON,2025,10341646,0.0,0.0,10341646.0
49,49,ENFIELD,2025,29823645,0.0,0.0,29823645.0
50,50,ESSEX,2025,213526,0.0,0.0,213526.0
51,51,FAIRFIELD,2025,1131021,0.0,0.0,1131021.0
52,52,FARMINGTON,2025,1760375,0.0,0.0,1760375.0
53,53,FRANKLIN,2025,736256,0.0,0.0,736256.0
54,54,GLASTONBURY,2025,5655724,0.0,0.0,5655724.0
55,55,GOSHEN,2025,337582,0.0,0.0,337582.0
56,56,GRANBY,2025,5278314,0.0,0.0,5278314.0
57,57,GREENWICH,2025,869861,0.0,0.0,869861.0
58,58,GRISWOLD,2025,10925151,0.0,0.0,10925151.0
59,59,GROTON,2025,25040045,0.0,0.0,25040045.0
60,60,GUILFORD,2025,1766084,0.0,0.0,1766084.0
61,61,HADDAM,2025,3336551,0.0,0.0,3336551.0
62,62,HAMDEN,2025,39522754,16389526.0,102467.0,23030761.0
63,63,HAMPTON,2025,1058408,0.0,0.0,1058408.0
64,64,HARTFORD,2025,224114724,35820176.0,319658.0,187974890.0
65,65,HARTLAND,2025,1071722,0.0,0.0,1071722.0
66,66,HARWINTON,2025,2506509,0.0,0.0,2506509.0
67,67,HEBRON,2025,5997693,0.0,0.0,5997693.0
68,68,KENT,2025,38093,0.0,0.0,38093.0
69,69,KILLINGLY,2025,15574402,328769.0,0.0,15245633.0
70,70,KILLINGWORTH,2025,2040165,0.0,0.0,2040165.0
71,71,LEBANON,2025,4578589,0.0,0.0,4578589.0
72,72,LEDYARD,2025,12032619,0.0,0.0,12032619.0
73,73,LISBON,2025,2899516,0.0,0.0,2899516.0
74,74,LITCHFIELD,2025,1309880,0.0,0.0,1309880.0
75,75,LYME,2025,254340,0.0,0.0,254340.0
76,76,MADISON,2025,395466,0.0,0.0,395466.0
77,77,MANCHESTER,2025,46222158,15400766.0,202292.0,30619100.0
78,78,MANSFIELD,2025,11860593,0.0,0.0,11860593.0
79,79,MARLBOROUGH,2025,2952086,0.0,0.0,2952086.0
80,80,MERIDEN,2025,79454514,25453927.0,216876.0,53783711.0
81,81,MIDDLEBURY,2025,2182673,0.0,0.0,2182673.0
82,82,MIDDLEFIELD,2025,2100359,0.0,0.0,2100359.0
83,83,MIDDLETOWN,2025,25404320,8663935.0,87999.0,16652386.0
84,84,MILFORD,2025,9673235,0.0,0.0,9673235.0
85,85,MONROE,2025,5272935,0.0,0.0,5272935.0
86,86,MONTVILLE,2025,12802864,0.0,0.0,12802864.0
87,87,MORRIS,2025,250614,0.0,0.0,250614.0
88,88,NAUGATUCK,2025,34096586,4804208.0,80977.0,29211401.0
89,89,NEW BRITAIN,2025,115859537,41538394.0,391847.0,73929296.0
90,90,NEW CANAAN,2025,454820,0.0,0.0,454820.0
91,91,NEW FAIRFIELD,2025,3481120,0.0,0.0,3481120.0
92,92,NEW HARTFORD,2025,2918203,0.0,0.0,2918203.0
93,93,NEW HAVEN,2025,169238796,26463427.0,265844.0,142509525.0
94,94,NEWINGTON,2025,16720241,0.0,0.0,16720241.0
95,95,NEW LONDON,2025,31150657,8100579.0,109513.0,22940565.0
96,96,NEW MILFORD,2025,11554609,0.0,0.0,11554609.0
97,97,NEWTOWN,2025,4495691,0.0,0.0,4495691.0
98,98,NORFOLK,2025,53125,0.0,0.0,53125.0
99,99,NORTH BRANFORD,2025,7331325,0.0,0.0,7331325.0
100,100,NORTH CANAAN,2025,1781954,0.0,0.0,1781954.0
101,101,NORTH HAVEN,2025,4399467,0.0,0.0,4399467.0
102,102,NORTH STONINGTON,2025,2660307,0.0,0.0,2660307.0
103,103,NORWALK,2025,15498345,5342419.0,60795.0,10095131.0
104,104,NORWICH,2025,46690778,14249784.0,124451.0,32316543.0
105,105,OLD LYME,2025,1171194,0.0,0.0,1171194.0
106,106,OLD SAYBROOK,2025,131315,0.0,0.0,131315.0
107,107,ORANGE,2025,1015498,0.0,0.0,1015498.0
108,108,OXFORD,2025,3677011,0.0,0.0,3677011.0
109,109,PLAINFIELD,2025,15364444,374397.0,0.0,14990047.0
110,110,PLAINVILLE,2025,12181371,0.0,0.0,12181371.0
111,111,PLYMOUTH,2025,9802121,0.0,0.0,9802121.0
112,112,POMFRET,2025,2670987,0.0,0.0,2670987.0
113,113,PORTLAND,2025,4775020,0.0,0.0,4775020.0
114,114,PRESTON,2025,2952496,0.0,0.0,2952496.0
115,115,PROSPECT,2025,5836389,0.0,0.0,5836389.0
116,116,PUTNAM,2025,8340282,268431.0,0.0,8071851.0
117,117,REDDING,2025,262365,0.0,0.0,262365.0
118,118,RIDGEFIELD,2025,568700,0.0,0.0,568700.0
119,119,ROCKY HILL,2025,7541437,0.0,0.0,7541437.0
120,120,ROXBURY,2025,186577,0.0,0.0,186577.0
121,121,SALEM,2025,2525078,0.0,0.0,2525078.0
122,122,SALISBURY,2025,56120,0.0,0.0,56120.0
123,123,SCOTLAND,2025,1274671,0.0,0.0,1274671.0
124,124,SEYMOUR,2025,11771547,0.0,0.0,11771547.0
125,125,SHARON,2025,24350,0.0,0.0,24350.0
126,126,SHELTON,2025,8515020,0.0,0.0,8515020.0
127,127,SHERMAN,2025,46995,0.0,0.0,46995.0
128,128,SIMSBURY,2025,7482940,0.0,0.0,7482940.0
129,129,SOMERS,2025,5692630,0.0,0.0,5692630.0
130,130,SOUTHBURY,2025,6743076,0.0,0.0,6743076.0
131,131,SOUTHINGTON,2025,20848374,0.0,0.0,20848374.0
132,132,SOUTH WINDSOR,2025,11408078,0.0,0.0,11408078.0
133,133,SPRAGUE,2025,2706745,0.0,0.0,2706745.0
134,134,STAFFORD,2025,9551487,0.0,0.0,9551487.0
135,135,STAMFORD,2025,19908251,11806607.0,122767.0,7978877.0
136,136,STERLING,2025,3174585,0.0,0.0,3174585.0
137,137,STONINGTON,2025,1073011,0.0,0.0,1073011.0
138,138,STRATFORD,2025,30304368,5047222.0,109191.0,25147955.0
139,139,SUFFIELD,2025,6163712,0.0,0.0,6163712.0
140,140,THOMASTON,2025,5481226,0.0,0.0,5481226.0
141,141,THOMPSON,2025,7534704,0.0,0.0,7534704.0
142,142,TOLLAND,2025,9105528,0.0,0.0,9105528.0
143,143,TORRINGTON,2025,33393085,9356223.0,103519.0,23933343.0
144,144,TRUMBULL,2025,3417049,0.0,0.0,3417049.0
145,145,UNION,2025,211728,0.0,0.0,211728.0
146,146,VERNON,2025,23038115,5354239.0,38711.0,17645165.0
147,147,VOLUNTOWN,2025,2117243,0.0,0.0,2117243.0
148,148,WALLINGFORD,2025,21286162,0.0,0.0,21286162.0
149,149,WARREN,2025,137212,0.0,0.0,137212.0
150,150,WASHINGTON,2025,283590,0.0,0.0,283590.0
151,151,WATERBURY,2025,190361064,76036893.0,706989.0,113617182.0
152,152,WATERFORD,2025,326444,0.0,0.0,326444.0
153,153,WATERTOWN,2025,12747426,0.0,0.0,12747426.0
154,154,WESTBROOK,2025,78973,0.0,0.0,78973.0
155,155,WEST HARTFORD,2025,25084678,0.0,0.0,25084678.0
156,156,WEST HAVEN,2025,56011585,14456475.0,155807.0,41399303.0
157,157,WESTON,2025,263792,0.0,0.0,263792.0
158,158,WESTPORT,2025,589729,0.0,0.0,589729.0
159,159,WETHERSFIELD,2025,14676017,0.0,0.0,14676017.0
160,160,WILLINGTON,2025,3456594,0.0,0.0,3456594.0
161,161,WILTON,2025,461796,0.0,0.0,461796.0
162,162,WINCHESTER,2025,8024957,200966.0,0.0,7823991.0
163,163,WINDHAM,2025,33829263,9568324.0,91222.0,24169717.0
164,164,WINDSOR,2025,12130392,582729.0,0.0,11547663.0
165,165,WINDSOR LOCKS,2025,5225299,572931.0,0.0,4652368.0
166,166,WOLCOTT,2025,12387171,0.0,0.0,12387171.0
167,167,WOODBRIDGE,2025,577842,0.0,0.0,577842.0
168,168,WOODBURY,2025,2936816,0.0,0.0,2936816.0
169,169,WOODSTOCK,2025,4990532,0.0,0.0,4990532.0
1,1,ANDOVER,2026,2004782,0.0,,2004782.0
2,2,ANSONIA,2026,21332353,6300685.0,,15031668.0
3,3,ASHFORD,2026,3459062,0.0,,3459062.0
4,4,AVON,2026,909358,0.0,,909358.0
5,5,BARKHAMSTED,2026,1494242,0.0,,1494242.0
6,6,BEACON FALLS,2026,4080374,0.0,,4080374.0
7,7,BERLIN,2026,7237662,0.0,,7237662.0
8,8,BETHANY,2026,1764574,0.0,,1764574.0
9,9,BETHEL,2026,10047664,0.0,,10047664.0
10,10,BETHLEHEM,2026,1218610,0.0,,1218610.0
11,11,BLOOMFIELD,2026,8047852,2637507.0,,5410345.0
12,12,BOLTON,2026,2683216,0.0,,2683216.0
13,13,BOZRAH,2026,1190095,0.0,,1190095.0
14,14,BRANFORD,2026,3772866,0.0,,3772866.0
15,15,BRIDGEPORT,2026,212796357,48601013.0,,164195344.0
16,16,BRIDGEWATER,2026,187715,0.0,,187715.0
17,17,BRISTOL,2026,55102941,13445627.0,,41657314.0
18,18,BROOKFIELD,2026,1379178,0.0,,1379178.0
19,19,BROOKLYN,2026,6969690,0.0,,6969690.0
20,20,BURLINGTON,2026,4699203,0.0,,4699203.0
21,21,CANAAN,2026,125752,0.0,,125752.0
22,22,CANTERBURY,2026,4004835,0.0,,4004835.0
23,23,CANTON,2026,4068515,0.0,,4068515.0
24,24,CHAPLIN,2026,1652147,0.0,,1652147.0
25,25,CHESHIRE,2026,9439993,0.0,,9439993.0
26,26,CHESTER,2026,991921,0.0,,991921.0
27,27,CLINTON,2026,5192084,0.0,,5192084.0
28,28,COLCHESTER,2026,12040218,0.0,,12040218.0
29,29,COLEBROOK,2026,403912,0.0,,403912.0
30,30,COLUMBIA,2026,2316189,0.0,,2316189.0
31,31,CORNWALL,2026,32190,0.0,,32190.0
32,32,COVENTRY,2026,7952911,0.0,,7952911.0
33,33,CROMWELL,2026,6177563,0.0,,6177563.0
34,34,DANBURY,2026,62336919,39478963.0,,22857956.0
35,35,DARIEN,2026,540833,0.0,,540833.0
36,36,DEEP RIVER,2026,1676105,0.0,,1676105.0
37,37,DERBY,2026,10990454,4124765.0,,6865689.0
38,38,DURHAM,2026,3293232,0.0,,3293232.0
39,39,EASTFORD,2026,947176,0.0,,947176.0
40,40,EAST GRANBY,2026,2044159,0.0,,2044159.0
41,41,EAST HADDAM,2026,3555957,0.0,,3555957.0
42,42,EAST HAMPTON,2026,6960947,0.0,,6960947.0
43,43,EAST HARTFORD,2026,70969366,29258549.0,,41710817.0
44,44,EAST HAVEN,2026,20005957,1241832.0,,18764125.0
45,45,EAST LYME,2026,6076507,0.0,,6076507.0
46,46,EASTON,2026,302113,0.0,,302113.0
47,47,EAST WINDSOR,2026,5669122,186987.0,,5482135.0
48,48,ELLINGTON,2026,10341646,0.0,,10341646.0
49,49,ENFIELD,2026,29823645,1443501.0,,28380144.0
50,50,ESSEX,2026,215553,0.0,,215553.0
51,51,FAIRFIELD,2026,1131021,0.0,,1131021.0
52,52,FARMINGTON,2026,3707985,0.0,,3707985.0
53,53,FRANKLIN,2026,736256,0.0,,736256.0
54,54,GLASTONBURY,2026,6717318,0.0,,6717318.0
55,55,GOSHEN,2026,400335,0.0,,400335.0
56,56,GRANBY,2026,5447238,0.0,,5447238.0
57,57,GREENWICH,2026,1019227,0.0,,1019227.0
58,58,GRISWOLD,2026,10925151,0.0,,10925151.0
59,59,GROTON,2026,25040045,0.0,,25040045.0
60,60,GUILFORD,2026,1766084,0.0,,1766084.0
61,61,HADDAM,2026,3942046,0.0,,3942046.0
62,62,HAMDEN,2026,42723021,19692260.0,,23030761.0
63,63,HAMPTON,2026,1058408,0.0,,1058408.0
64,64,HARTFORD,2026,226674245,38699355.0,,187974890.0
65,65,HARTLAND,2026,1071722,0.0,,1071722.0
66,66,HARWINTON,2026,2889911,0.0,,2889911.0
67,67,HEBRON,2026,5997693,0.0,,5997693.0
68,68,KENT,2026,41751,0.0,,41751.0
69,69,KILLINGLY,2026,15574402,328769.0,,15245633.0
70,70,KILLINGWORTH,2026,2207225,0.0,,2207225.0
71,71,LEBANON,2026,4578589,0.0,,4578589.0
72,72,LEDYARD,2026,12032619,0.0,,12032619.0
73,73,LISBON,2026,2899516,0.0,,2899516.0
74,74,LITCHFIELD,2026,1557217,0.0,,1557217.0
75,75,LYME,2026,321391,0.0,,321391.0
76,76,MADISON,2026,395466,0.0,,395466.0
77,77,MANCHESTER,2026,51701477,21082377.0,,30619100.0
78,78,MANSFIELD,2026,13112190,0.0,,13112190.0
79,79,MARLBOROUGH,2026,2952086,0.0,,2952086.0
80,80,MERIDEN,2026,83706615,29922904.0,,53783711.0
81,81,MIDDLEBURY,2026,2744963,0.0,,2744963.0
82,82,MIDDLEFIELD,2026,2100359,0.0,,2100359.0
83,83,MIDDLETOWN,2026,28184338,11531952.0,,16652386.0
84,84,MILFORD,2026,9673235,0.0,,9673235.0
85,85,MONROE,2026,5272935,0.0,,5272935.0
86,86,MONTVILLE,2026,12802864,0.0,,12802864.0
87,87,MORRIS,2026,311169,0.0,,311169.0
88,88,NAUGATUCK,2026,34096586,4885185.0,,29211401.0
89,89,NEW BRITAIN,2026,124491915,50562619.0,,73929296.0
90,90,NEW CANAAN,2026,473399,0.0,,473399.0
91,91,NEW FAIRFIELD,2026,3481120,0.0,,3481120.0
92,92,NEW HARTFORD,2026,3011733,0.0,,3011733.0
93,93,NEW HAVEN,2026,170824330,28314805.0,,142509525.0
94,94,NEWINGTON,2026,16889688,0.0,,16889688.0
95,95,NEW LONDON,2026,31150657,8210092.0,,22940565.0
96,96,NEW MILFORD,2026,11645304,0.0,,11645304.0
97,97,NEWTOWN,2026,4495691,0.0,,4495691.0
98,98,NORFOLK,2026,55415,0.0,,55415.0
99,99,NORTH BRANFORD,2026,7331325,0.0,,7331325.0
100,100,NORTH CANAAN,2026,1797318,0.0,,1797318.0
101,101,NORTH HAVEN,2026,4399467,0.0,,4399467.0
102,102,NORTH STONINGTON,2026,2660307,0.0,,2660307.0
103,103,NORWALK,2026,16447293,6352162.0,,10095131.0
104,104,NORWICH,2026,49231266,16914723.0,,32316543.0
105,105,OLD LYME,2026,1494874,0.0,,1494874.0
106,106,OLD SAYBROOK,2026,132244,0.0,,132244.0
107,107,ORANGE,2026,1015498,0.0,,1015498.0
108,108,OXFORD,2026,3677011,0.0,,3677011.0
109,109,PLAINFIELD,2026,15364444,374397.0,,14990047.0
110,110,PLAINVILLE,2026,12740359,0.0,,12740359.0
111,111,PLYMOUTH,2026,9802121,0.0,,9802121.0
112,112,POMFRET,2026,2670987,0.0,,2670987.0
113,113,PORTLAND,2026,4979837,0.0,,4979837.0
114,114,PRESTON,2026,2952496,0.0,,2952496.0
115,115,PROSPECT,2026,5836389,0.0,,5836389.0
116,116,PUTNAM,2026,8340282,268431.0,,8071851.0
117,117,REDDING,2026,280477,0.0,,280477.0
118,118,RIDGEFIELD,2026,568700,0.0,,568700.0
119,119,ROCKY HILL,2026,8574212,0.0,,8574212.0
120,120,ROXBURY,2026,219447,0.0,,219447.0
121,121,SALEM,2026,2525078,0.0,,2525078.0
122,122,SALISBURY,2026,72338,0.0,,72338.0
123,123,SCOTLAND,2026,1274671,0.0,,1274671.0
124,124,SEYMOUR,2026,11911359,0.0,,11911359.0
125,125,SHARON,2026,29987,0.0,,29987.0
126,126,SHELTON,2026,9087506,0.0,,9087506.0
127,127,SHERMAN,2026,46995,0.0,,46995.0
128,128,SIMSBURY,2026,8273772,0.0,,8273772.0
129,129,SOMERS,2026,5692630,0.0,,5692630.0
130,130,SOUTHBURY,2026,8158182,0.0,,8158182.0
131,131,SOUTHINGTON,2026,20848374,0.0,,20848374.0
132,132,SOUTH WINDSOR,2026,11408078,0.0,,11408078.0
133,133,SPRAGUE,2026,2706745,0.0,,2706745.0
134,134,STAFFORD,2026,9551487,0.0,,9551487.0
135,135,STAMFORD,2026,22003161,14024284.0,,7978877.0
136,136,STERLING,2026,3174585,0.0,,3174585.0
137,137,STONINGTON,2026,1073011,0.0,,1073011.0
138,138,STRATFORD,2026,30304368,5156413.0,,25147955.0
139,139,SUFFIELD,2026,6163712,0.0,,6163712.0
140,140,THOMASTON,2026,5481226,0.0,,5481226.0
141,141,THOMPSON,2026,7534704,0.0,,7534704.0
142,142,TOLLAND,2026,9105528,0.0,,9105528.0
143,143,TORRINGTON,2026,34701422,10768079.0,,23933343.0
144,144,TRUMBULL,2026,3417049,0.0,,3417049.0
145,145,UNION,2026,211728,0.0,,211728.0
146,146,VERNON,2026,23512721,5867556.0,,17645165.0
147,147,VOLUNTOWN,2026,2117243,0.0,,2117243.0
148,148,WALLINGFORD,2026,21286162,0.0,,21286162.0
149,149,WARREN,2026,173740,0.0,,173740.0
150,150,WASHINGTON,2026,337108,0.0,,337108.0
151,151,WATERBURY,2026,201118542,87501360.0,,113617182.0
152,152,WATERFORD,2026,326444,0.0,,326444.0
153,153,WATERTOWN,2026,12991496,0.0,,12991496.0
154,154,WESTBROOK,2026,80365,0.0,,80365.0
155,155,WEST HARTFORD,2026,25567009,0.0,,25567009.0
156,156,WEST HAVEN,2026,59004684,17605381.0,,41399303.0
157,157,WESTON,2026,263792,0.0,,263792.0
158,158,WESTPORT,2026,610400,0.0,,610400.0
159,159,WETHERSFIELD,2026,14726361,0.0,,14726361.0
160,160,WILLINGTON,2026,3456594,0.0,,3456594.0
161,161,WILTON,2026,461796,0.0,,461796.0
162,162,WINCHESTER,2026,8024957,200966.0,,7823991.0
163,163,WINDHAM,2026,33829263,9659546.0,,24169717.0
164,164,WINDSOR,2026,12130392,582729.0,,11547663.0
165,165,WINDSOR LOCKS,2026,5225299,572931.0,,4652368.0
166,166,WOLCOTT,2026,12387171,0.0,,12387171.0
167,167,WOODBRIDGE,2026,653255,0.0,,653255.0
168,168,WOODBURY,2026,2936816,0.0,,2936816.0
169,169,WOODSTOCK,2026,4990532,0.0,,4990532.0
1,1,ANDOVER,2027,2004782,0.0,,2004782.0
2,2,ANSONIA,2027,21332353,6300685.0,,15031668.0
3,3,ASHFORD,2027,3459062,0.0,,3459062.0
4,4,AVON,2027,1278861,0.0,,1278861.0
5,5,BARKHAMSTED,2027,1494242,0.0,,1494242.0
6,6,BEACON FALLS,2027,4080374,0.0,,4080374.0
7,7,BERLIN,2027,7237662,0.0,,7237662.0
8,8,BETHANY,2027,1764574,0.0,,1764574.0
9,9,BETHEL,2027,10047664,0.0,,10047664.0
10,10,BETHLEHEM,2027,1219752,0.0,,1219752.0
11,11,BLOOMFIELD,2027,8047852,2637507.0,,5410345.0
12,12,BOLTON,2027,2683216,0.0,,2683216.0
13,13,BOZRAH,2027,1190095,0.0,,1190095.0
14,14,BRANFORD,2027,3772866,0.0,,3772866.0
15,15,BRIDGEPORT,2027,212796357,48601013.0,,164195344.0
16,16,BRIDGEWATER,2027,220742,0.0,,220742.0
17,17,BRISTOL,2027,55102941,13445627.0,,41657314.0
18,18,BROOKFIELD,2027,1379178,0.0,,1379178.0
19,19,BROOKLYN,2027,6969690,0.0,,6969690.0
20,20,BURLINGTON,2027,4699203,0.0,,4699203.0
21,21,CANAAN,2027,125752,0.0,,125752.0
22,22,CANTERBURY,2027,4004835,0.0,,4004835.0
23,23,CANTON,2027,4068515,0.0,,4068515.0
24,24,CHAPLIN,2027,1652147,0.0,,1652147.0
25,25,CHESHIRE,2027,9439993,0.0,,9439993.0
26,26,CHESTER,2027,1020517,0.0,,1020517.0
27,27,CLINTON,2027,5192084,0.0,,5192084.0
28,28,COLCHESTER,2027,12040218,0.0,,12040218.0
29,29,COLEBROOK,2027,403912,0.0,,403912.0
30,30,COLUMBIA,2027,2316189,0.0,,2316189.0
31,31,CORNWALL,2027,32190,0.0,,32190.0
32,32,COVENTRY,2027,7952911,0.0,,7952911.0
33,33,CROMWELL,2027,6177563,0.0,,6177563.0
34,34,DANBURY,2027,62336919,39478963.0,,22857956.0
35,35,DARIEN,2027,540833,0.0,,540833.0
36,36,DEEP RIVER,2027,1676105,0.0,,1676105.0
37,37,DERBY,2027,10990454,4124765.0,,6865689.0
38,38,DURHAM,2027,3293232,0.0,,3293232.0
39,39,EASTFORD,2027,947176,0.0,,947176.0
40,40,EAST GRANBY,2027,2044159,0.0,,2044159.0
41,41,EAST HADDAM,2027,3555957,0.0,,3555957.0
42,42,EAST HAMPTON,2027,6960947,0.0,,6960947.0
43,43,EAST HARTFORD,2027,70969366,29258549.0,,41710817.0
44,44,EAST HAVEN,2027,20005957,1241832.0,,18764125.0
45,45,EAST LYME,2027,6076507,0.0,,6076507.0
46,46,EASTON,2027,302113,0.0,,302113.0
47,47,EAST WINDSOR,2027,5669122,186987.0,,5482135.0
48,48,ELLINGTON,2027,10341646,0.0,,10341646.0
49,49,ENFIELD,2027,29823645,1443501.0,,28380144.0
50,50,ESSEX,2027,215553,0.0,,215553.0
51,51,FAIRFIELD,2027,1131021,0.0,,1131021.0
52,52,FARMINGTON,2027,3707985,0.0,,3707985.0
53,53,FRANKLIN,2027,736256,0.0,,736256.0
54,54,GLASTONBURY,2027,6717318,0.0,,6717318.0
55,55,GOSHEN,2027,403249,0.0,,403249.0
56,56,GRANBY,2027,5447238,0.0,,5447238.0
57,57,GREENWICH,2027,1019227,0.0,,1019227.0
58,58,GRISWOLD,2027,10925151,0.0,,10925151.0
59,59,GROTON,2027,25040045,0.0,,25040045.0
60,60,GUILFORD,2027,1766084,0.0,,1766084.0
61,61,HADDAM,2027,3942046,0.0,,3942046.0
62,62,HAMDEN,2027,42723021,19692260.0,,23030761.0
63,63,HAMPTON,2027,1058408,0.0,,1058408.0
64,64,HARTFORD,2027,226674245,38699355.0,,187974890.0
65,65,HARTLAND,2027,1071722,0.0,,1071722.0
66,66,HARWINTON,2027,2889911,0.0,,2889911.0
67,67,HEBRON,2027,5997693,0.0,,5997693.0
68,68,KENT,2027,41751,0.0,,41751.0
69,69,KILLINGLY,2027,15574402,328769.0,,15245633.0
70,70,KILLINGWORTH,2027,2207225,0.0,,2207225.0
71,71,LEBANON,2027,4578589,0.0,,4578589.0
72,72,LEDYARD,2027,12032619,0.0,,12032619.0
73,73,LISBON,2027,2899516,0.0,,2899516.0
74,74,LITCHFIELD,2027,1931508,0.0,,1931508.0
75,75,LYME,2027,321391,0.0,,321391.0
76,76,MADISON,2027,395466,0.0,,395466.0
77,77,MANCHESTER,2027,51701477,21082377.0,,30619100.0
78,78,MANSFIELD,2027,13112190,0.0,,13112190.0
79,79,MARLBOROUGH,2027,2952086,0.0,,2952086.0
80,80,MERIDEN,2027,83706615,29922904.0,,53783711.0
81,81,MIDDLEBURY,2027,2744963,0.0,,2744963.0
82,82,MIDDLEFIELD,2027,2100359,0.0,,2100359.0
83,83,MIDDLETOWN,2027,28184338,11531952.0,,16652386.0
84,84,MILFORD,2027,9673235,0.0,,9673235.0
85,85,MONROE,2027,5272935,0.0,,5272935.0
86,86,MONTVILLE,2027,12802864,0.0,,12802864.0
87,87,MORRIS,2027,311263,0.0,,311263.0
88,88,NAUGATUCK,2027,34096586,4885185.0,,29211401.0
89,89,NEW BRITAIN,2027,124491915,50562619.0,,73929296.0
90,90,NEW CANAAN,2027,473399,0.0,,473399.0
91,91,NEW FAIRFIELD,2027,3481120,0.0,,3481120.0
92,92,NEW HARTFORD,2027,3011733,0.0,,3011733.0
93,93,NEW HAVEN,2027,170824330,28314805.0,,142509525.0
94,94,NEWINGTON,2027,16889688,0.0,,16889688.0
95,95,NEW LONDON,2027,31150657,8210092.0,,22940565.0
96,96,NEW MILFORD,2027,11645304,0.0,,11645304.0
97,97,NEWTOWN,2027,4495691,0.0,,4495691.0
98,98,NORFOLK,2027,55415,0.0,,55415.0
99,99,NORTH BRANFORD,2027,7331325,0.0,,7331325.0
100,100,NORTH CANAAN,2027,1797318,0.0,,1797318.0
101,101,NORTH HAVEN,2027,4399467,0.0,,4399467.0
102,102,NORTH STONINGTON,2027,2660307,0.0,,2660307.0
103,103,NORWALK,2027,16447293,6352162.0,,10095131.0
104,104,NORWICH,2027,49231266,16914723.0,,32316543.0
105,105,OLD LYME,2027,1494874,0.0,,1494874.0
106,106,OLD SAYBROOK,2027,132244,0.0,,132244.0
107,107,ORANGE,2027,1015498,0.0,,1015498.0
108,108,OXFORD,2027,3677011,0.0,,3677011.0
109,109,PLAINFIELD,2027,15364444,374397.0,,14990047.0
110,110,PLAINVILLE,2027,12740359,0.0,,12740359.0
111,111,PLYMOUTH,2027,9802121,0.0,,9802121.0
112,112,POMFRET,2027,2670987,0.0,,2670987.0
113,113,PORTLAND,2027,4979837,0.0,,4979837.0
114,114,PRESTON,2027,2952496,0.0,,2952496.0
115,115,PROSPECT,2027,5836389,0.0,,5836389.0
116,116,PUTNAM,2027,8340282,268431.0,,8071851.0
117,117,REDDING,2027,284705,0.0,,284705.0
118,118,RIDGEFIELD,2027,568700,0.0,,568700.0
119,119,ROCKY HILL,2027,9290409,0.0,,9290409.0
120,120,ROXBURY,2027,247549,0.0,,247549.0
121,121,SALEM,2027,2525078,0.0,,2525078.0
122,122,SALISBURY,2027,72338,0.0,,72338.0
123,123,SCOTLAND,2027,1274671,0.0,,1274671.0
124,124,SEYMOUR,2027,11911359,0.0,,11911359.0
125,125,SHARON,2027,29987,0.0,,29987.0
126,126,SHELTON,2027,9087506,0.0,,9087506.0
127,127,SHERMAN,2027,46995,0.0,,46995.0
128,128,SIMSBURY,2027,8273772,0.0,,8273772.0
129,129,SOMERS,2027,5692630,0.0,,5692630.0
130,130,SOUTHBURY,2027,8380512,0.0,,8380512.0
131,131,SOUTHINGTON,2027,20848374,0.0,,20848374.0
132,132,SOUTH WINDSOR,2027,11408078,0.0,,11408078.0
133,133,SPRAGUE,2027,2706745,0.0,,2706745.0
134,134,STAFFORD,2027,9551487,0.0,,9551487.0
135,135,STAMFORD,2027,22003161,14024284.0,,7978877.0
136,136,STERLING,2027,3174585,0.0,,3174585.0
137,137,STONINGTON,2027,1073011,0.0,,1073011.0
138,138,STRATFORD,2027,30304368,5156413.0,,25147955.0
139,139,SUFFIELD,2027,6163712,0.0,,6163712.0
140,140,THOMASTON,2027,5481226,0.0,,5481226.0
141,141,THOMPSON,2027,7534704,0.0,,7534704.0
142,142,TOLLAND,2027,9105528,0.0,,9105528.0
143,143,TORRINGTON,2027,34701422,10768079.0,,23933343.0
144,144,TRUMBULL,2027,3417049,0.0,,3417049.0
145,145,UNION,2027,272335,0.0,,272335.0
146,146,VERNON,2027,24175996,6530831.0,,17645165.0
147,147,VOLUNTOWN,2027,2117243,0.0,,2117243.0
148,148,WALLINGFORD,2027,21286162,0.0,,21286162.0
149,149,WARREN,2027,173740,0.0,,173740.0
150,150,WASHINGTON,2027,370058,0.0,,370058.0
151,151,WATERBURY,2027,201118542,87501360.0,,113617182.0
152,152,WATERFORD,2027,326444,0.0,,326444.0
153,153,WATERTOWN,2027,12991496,0.0,,12991496.0
154,154,WESTBROOK,2027,80365,0.0,,80365.0
155,155,WEST HARTFORD,2027,25567009,0.0,,25567009.0
156,156,WEST HAVEN,2027,59004684,17605381.0,,41399303.0
157,157,WESTON,2027,263792,0.0,,263792.0
158,158,WESTPORT,2027,610400,0.0,,610400.0
159,159,WETHERSFIELD,2027,14726361,0.0,,14726361.0
