District,District Code,fiscal_year,ppe_total,cpi_u,deflator,ppe_total_real
Plymouth School District,1110011.0,2022,18870.0,292.626,1.1002508321201807,20761.73320210781
Plymouth School District,1110011.0,2023,20079.0,304.703,1.056642041594602,21216.31555317801
Plymouth School District,1110011.0,2024,20751.0,313.698,1.026343808376209,21297.660367614717
Plymouth School District,1110011.0,2025,21484.0,321.962,1.0,21484.0
Pomfret School District,1120011.0,2007,11234.0,207.344,1.5527914962574272,17444.059668955935
Pomfret School District,1120011.0,2008,11817.0,215.254,1.4957306252148626,17675.04879816403
Pomfret School District,1120011.0,2009,12501.0,214.565,1.5005336378253675,18758.17100645492
Pomfret School District,1120011.0,2010,14179.0,218.076,1.4763752086428583,20933.524083347093
Pomfret School District,1120011.0,2011,14963.0,224.923,1.431432090093054,21418.518364062365
Pomfret School District,1120011.0,2012,15013.0,229.586,1.402359028860645,21053.61610028486
Pomfret School District,1120011.0,2013,15526.0,232.952,1.3820958824135443,21458.42067035269
Pomfret School District,1120011.0,2014,18074.0,236.715,1.3601250448851994,24582.90006125509
Pomfret School District,1120011.0,2015,18513.0,237.002,1.3584779875275312,25149.502983097187
Pomfret School District,1120011.0,2016,19059.0,240.005,1.3414803858252953,25567.274673444303
Pomfret School District,1120011.0,2017,20198.0,245.121,1.3134819130143889,26529.70767906462
Pomfret School District,1120011.0,2018,18862.0,251.1,1.282206292313819,24184.975085623257
Pomfret School District,1120011.0,2019,18479.0,255.653,1.2593711006716135,23271.918569310747
Pomfret School District,1120011.0,2020,18459.0,258.856,1.2437880520443798,22959.083652687208
Pomfret School District,1120011.0,2021,21011.0,270.973,1.1881700390813843,24964.640691138964
Pomfret School District,1120011.0,2022,19518.0,292.626,1.1002508321201807,21474.695741321688
Pomfret School District,1120011.0,2023,20554.0,304.703,1.056642041594602,21718.22052293545
Pomfret School District,1120011.0,2024,22226.0,313.698,1.026343808376209,22811.517484969623
Pomfret School District,1120011.0,2025,23489.0,321.962,1.0,23489.0
Portland School District,1130011.0,2007,11753.0,207.344,1.5527914962574272,18249.95845551354
Portland School District,1130011.0,2008,12488.0,215.254,1.4957306252148626,18678.684047683204
Portland School District,1130011.0,2009,12671.0,214.565,1.5005336378253675,19013.261724885237
Portland School District,1130011.0,2010,12421.0,218.076,1.4763752086428583,18338.056466552945
Portland School District,1130011.0,2011,13068.0,224.923,1.431432090093054,18705.95455333603
Portland School District,1130011.0,2012,13329.0,229.586,1.402359028860645,18692.04349568353
Portland School District,1130011.0,2013,13485.0,232.952,1.3820958824135443,18637.562974346645
Portland School District,1130011.0,2014,13698.0,236.715,1.3601250448851994,18630.992864837463
Portland School District,1130011.0,2015,14624.0,237.002,1.3584779875275312,19866.38208960261
Portland School District,1130011.0,2016,14716.0,240.005,1.3414803858252953,19741.225357805044
Portland School District,1130011.0,2017,15076.0,245.121,1.3134819130143889,19802.05332060492
Portland School District,1130011.0,2018,15693.0,251.1,1.282206292313819,20121.66334528076
Portland School District,1130011.0,2019,16427.0,255.653,1.2593711006716135,20687.689070732595
Portland School District,1130011.0,2020,17014.0,258.856,1.2437880520443798,21161.80991748308
Portland School District,1130011.0,2021,17956.0,270.973,1.1881700390813843,21334.781221745336
Portland School District,1130011.0,2022,19200.0,292.626,1.1002508321201807,21124.81597670747
Portland School District,1130011.0,2023,20901.0,304.703,1.056642041594602,22084.875311368774
Portland School District,1130011.0,2024,21741.0,313.698,1.026343808376209,22313.740737907163
Portland School District,1130011.0,2025,21870.0,321.962,1.0,21870.0
Preston School District,1140011.0,2007,15681.0,207.344,1.5527914962574272,24349.323452812718
Preston School District,1140011.0,2008,15329.0,215.254,1.4957306252148626,22928.054753918623
Preston School District,1140011.0,2009,16747.0,214.565,1.5005336378253675,25129.43683266143
Preston School District,1140011.0,2010,19928.0,218.076,1.4763752086428583,29421.205157834884
Preston School District,1140011.0,2011,20326.0,224.923,1.431432090093054,29095.28866323141
Preston School District,1140011.0,2012,21334.0,229.586,1.402359028860645,29917.927521712994
Preston School District,1140011.0,2013,20860.0,232.952,1.3820958824135443,28830.52010714653
Preston School District,1140011.0,2014,20535.0,236.715,1.3601250448851994,27930.167796717567
Preston School District,1140011.0,2015,21005.0,237.002,1.3584779875275312,28534.830128015798
Preston School District,1140011.0,2016,20295.0,240.005,1.3414803858252953,27225.344430324367
Preston School District,1140011.0,2017,20948.0,245.121,1.3134819130143889,27514.81911382541
Preston School District,1140011.0,2018,17853.0,251.1,1.282206292313819,22891.228936678614
Preston School District,1140011.0,2019,18430.0,255.653,1.2593711006716135,23210.20938537784
Preston School District,1140011.0,2020,19118.0,258.856,1.2437880520443798,23778.739978984453
Preston School District,1140011.0,2021,21709.0,270.973,1.1881700390813843,25793.98337841777
Preston School District,1140011.0,2022,20977.0,292.626,1.1002508321201807,23079.96170538503
Preston School District,1140011.0,2023,22303.0,304.703,1.056642041594602,23566.28745368441
Preston School District,1140011.0,2024,23641.0,313.698,1.026343808376209,24263.79397382196
Preston School District,1140011.0,2025,25820.0,321.962,1.0,25820.0
Putnam School District,1160011.0,2007,12723.0,207.344,1.5527914962574272,19756.166206883245
Putnam School District,1160011.0,2008,13387.0,215.254,1.4957306252148626,20023.345879751367
Putnam School District,1160011.0,2009,14550.0,214.565,1.5005336378253675,21832.764430359097
Putnam School District,1160011.0,2010,15220.0,218.076,1.4763752086428583,22470.430675544307
Putnam School District,1160011.0,2011,14619.0,224.923,1.431432090093054,20926.10572507036
Putnam School District,1160011.0,2012,15354.0,229.586,1.402359028860645,21531.820529126337
Putnam School District,1160011.0,2013,16262.0,232.952,1.3820958824135443,22475.64323980906
Putnam School District,1160011.0,2014,16993.0,236.715,1.3601250448851994,23112.604887734196
Putnam School District,1160011.0,2015,17508.0,237.002,1.3584779875275312,23784.232605632016
Putnam School District,1160011.0,2016,17950.0,240.005,1.3414803858252953,24079.57292556405
Putnam School District,1160011.0,2017,18449.0,245.121,1.3134819130143889,24232.427813202456
Putnam School District,1160011.0,2018,17192.0,251.1,1.282206292313819,22043.69057745918
Putnam School District,1160011.0,2019,16589.0,255.653,1.2593711006716135,20891.7071890414
Putnam School District,1160011.0,2020,17358.0,258.856,1.2437880520443798,21589.673007386344
Putnam School District,1160011.0,2021,19746.0,270.973,1.1881700390813843,23461.605591701013
Putnam School District,1160011.0,2022,19764.0,292.626,1.1002508321201807,21745.35744602325
Putnam School District,1160011.0,2023,19433.0,304.703,1.056642041594602,20533.724794307906
Putnam School District,1160011.0,2024,19790.0,313.698,1.026343808376209,20311.343967765177
Putnam School District,1160011.0,2025,20671.0,321.962,1.0,20671.0
Redding School District,1170011.0,2007,14468.0,207.344,1.5527914962574272,22465.787367852456
Redding School District,1170011.0,2008,14918.0,215.254,1.4957306252148626,22313.30946695532
Redding School District,1170011.0,2009,16153.0,214.565,1.5005336378253675,24238.119851793163
Redding School District,1170011.0,2010,16664.0,218.076,1.4763752086428583,24602.316476824595
Redding School District,1170011.0,2011,17532.0,224.923,1.431432090093054,25095.86740351142
Redding School District,1170011.0,2012,18844.0,229.586,1.402359028860645,26426.05353984999
