town_code,district_code,town,fiscal_year,source_sheet,source_file,source_type,count_date,drg,wealth_decile,alliance_flag,psd_flag,reform_flag,pic_rank_raw,pic_score,resident_students,frpl_count,frpl_pct,frpl_weighted,conc_pov_threshold,conc_pov_threshold_students,excess_frpl_students,excess_frpl_weighted,conc_pov_students_above_threshold,ell_count,ell_pct,ell_weighted,need_students,engl_grand_list_years,engl_avg,population_year,population,engl_per_capita,engl_median,engl_threshold,engl_factor,mhi_year,mhi,mhi_median,mhi_threshold,mhi_factor,wealth_adj_factor,base_aid_ratio,pic_bar_adjustment,final_base_aid_ratio,rsd_students,rsd_grades,rsd_per_pupil_bonus,rsd_bonus,endowed_students,endowed_grades,endowed_bonus,foundation,base_formula_aid,fully_funded_grant,fully_funded_grant_hh,fy2017_actual,fy2018_statutory_pre_holdback,prior_year_entitlement,phase_in_gap_base,phase_in_start_base,hh_floor_fy2017,grant_adjustment,ff_greater_than_prior,phase_in_amount,entitlement_no_hh,entitlement,derived_columns,backend_resident_students,backend_frpl_count,backend_ell_count,backend_engl_per_capita,backend_mhi,backend_fully_funded_grant,backend_final_base_aid_ratio,backend_pic_score
44,44,East Haven,2018,backend_data,ecs_component_tool.xlsx,SSFP copy of OFA shell (core inputs only),10/2016,G,,,,,24,283.10128236420763,3459.13,1653,0.4778658217528684,,0.75,,,0.0,,252.0,0.0728506878897295,,,,,,,88865.92,,,,,61435,,,,,,,,,,,,,,,11525.0,,22390255,,19595415,19595415.0,,n/a (PA 17-2 statutory amounts and holdbacks),,False,,,,,,fy2017_actual=CSDE FY2017 entitlement; drg=other years,3459.13,1653,252,88865.92,61435,22390255,,283.10128236420763
45,45,East Lyme,2018,backend_data,ecs_component_tool.xlsx,SSFP copy of OFA shell (core inputs only),10/2016,D,,,,,95,221.07709123776732,2641.06,437,0.1654638667807622,,0.75,,,0.0,,42.0,0.0159027057317895,,,,,,,155850.56,,,,,81711,,,,,,,,,,,,,,,11525.0,,5478762,,6918462,6572538.9,,n/a (PA 17-2 statutory amounts and holdbacks),,False,,,,,,fy2017_actual=CSDE FY2017 entitlement; drg=other years,2641.06,437,42,155850.56,81711,5478762,,221.07709123776732
46,46,Easton,2018,backend_data,ecs_component_tool.xlsx,SSFP copy of OFA shell (core inputs only),10/2016,A,,,,,152,168.59015177739042,1336.08,41,0.0306867852224417,,0.75,,,0.0,,12.0,0.0089814981138853,,,,,,,249725.41,,,,,132000,,,,,,,,,,,,,,,11525.0,,170070,,177907,169011.65,,n/a (PA 17-2 statutory amounts and holdbacks),,False,,,,,,fy2017_actual=CSDE FY2017 entitlement; drg=other years,1336.08,41,12,249725.41,132000,170070,,168.59015177739042
47,47,East Windsor,2018,backend_data,ecs_component_tool.xlsx,SSFP copy of OFA shell (core inputs only),10/2016,F,,,,,39,263.43464090807504,1138.09,471,0.4138512771397692,,0.75,,,0.0,,37.0,0.032510609881468,,,,,,,119737.75,,,,,72866,,,,,,,,,,,,,,,11525.0,,5669122,,5669122,5669122.0,,n/a (PA 17-2 statutory amounts and holdbacks),,False,,,,,,fy2017_actual=CSDE FY2017 entitlement; drg=other years,1138.09,471,37,119737.75,72866,5669122,,263.43464090807504
48,48,Ellington,2018,backend_data,ecs_component_tool.xlsx,SSFP copy of OFA shell (core inputs only),10/2016,C,,,,,84,224.7730952306544,2727.67,216,0.0791884648802824,,0.75,,,0.0,,60.0,0.0219967958000784,,,,,,,117196.59,,,,,84339,,,,,,,,,,,,,,,11525.0,,10130157,,9684435,9200213.25,,n/a (PA 17-2 statutory amounts and holdbacks),,False,,,,,,fy2017_actual=CSDE FY2017 entitlement; drg=other years,2727.67,216,60,117196.59,84339,10130157,,224.7730952306544
49,49,Enfield,2018,backend_data,ecs_component_tool.xlsx,SSFP copy of OFA shell (core inputs only),10/2016,F,,,,,40,262.43066198509445,5571.55,2153,0.3864274752986152,,0.75,,,0.0,,108.0,0.019384192908616,,,,,,,92119.89,,,,,68162,,,,,,,,,,,,,,,11525.0,,32721098,,28585010,27155759.5,,n/a (PA 17-2 statutory amounts and holdbacks),,False,,,,,,fy2017_actual=CSDE FY2017 entitlement; drg=other years,5571.55,2153,108,92119.89,68162,32721098,,262.43066198509445
50,50,Essex,2018,backend_data,ecs_component_tool.xlsx,SSFP copy of OFA shell (core inputs only),10/2016,C,,,,,153,168.50943016078372,780.6,72,0.0922367409684857,,0.75,,,0.0,,12.0,0.0153727901614142,,,,,,,228329.6,,,,,88550,,,,,,,,,,,,,,,11525.0,,112459,,105052,99799.4,,n/a (PA 17-2 statutory amounts and holdbacks),,False,,,,,,fy2017_actual=CSDE FY2017 entitlement; drg=other years,780.6,72,12,228329.6,88550,112459,,168.50943016078372
51,51,Fairfield,2018,backend_data,ecs_component_tool.xlsx,SSFP copy of OFA shell (core inputs only),10/2016,B,,,,,151,168.9554776273648,10037.93,981,0.0977293127168649,,0.75,,,0.0,,228.0,0.022713846380678,,,,,,,264263.09,,,,,120082,,,,,,,,,,,,,,,11525.0,,1194731,,1087165,1032806.75,,n/a (PA 17-2 statutory amounts and holdbacks),,False,,,,,,fy2017_actual=CSDE FY2017 entitlement; drg=other years,10037.93,981,228,264263.09,120082,1194731,,168.9554776273648
52,52,Farmington,2018,backend_data,ecs_component_tool.xlsx,SSFP copy of OFA shell (core inputs only),10/2016,B,,,,,145,179.53287791664692,4035.1,346,0.0857475651161061,,0.75,,,0.0,,122.0,0.0302346905900721,,,,,,,198936.23,,,,,92933,,,,,,,,,,,,,,,11525.0,,479117,,1095080,1040326.0,,n/a (PA 17-2 statutory amounts and holdbacks),,False,,,,,,fy2017_actual=CSDE FY2017 entitlement; drg=other years,4035.1,346,122,198936.23,92933,479117,,179.53287791664692
53,53,Franklin,2018,backend_data,ecs_component_tool.xlsx,SSFP copy of OFA shell (core inputs only),10/2016,E,,,,,65,233.78067721566225,249.73,44,0.176190285508349,,0.75,,,0.0,,0.0,0.0,,,,,,,143066.27,,,,,93636,,,,,,,,,,,,,,,11525.0,,569354,,923278,877114.1,,n/a (PA 17-2 statutory amounts and holdbacks),,False,,,,,,fy2017_actual=CSDE FY2017 entitlement; drg=other years,249.73,44,0,143066.27,93636,569354,,233.78067721566225
54,54,Glastonbury,2018,backend_data,ecs_component_tool.xlsx,SSFP copy of OFA shell (core inputs only),10/2016,B,,,,,136,200.76252673530027,6128.41,568,0.0926830939835944,,0.75,,,0.0,,114.0,0.0186018885812143,,,,,,,163882.7,,,,,108157,,,,,,,,,,,,,,,11525.0,,4895986,,6654380,6321661.0,,n/a (PA 17-2 statutory amounts and holdbacks),,False,,,,,,fy2017_actual=CSDE FY2017 entitlement; drg=other years,6128.41,568,114,163882.7,108157,4895986,,200.76252673530027
55,55,Goshen,2018,backend_data,ecs_component_tool.xlsx,SSFP copy of OFA shell (core inputs only),10/2016,E,,,,,140,189.31271815061243,352.35,43,0.1220377465588193,,0.75,,,0.0,,3.0,0.0085142613878246,,,,,,,254800.25,,,,,81528,,,,,,,,,,,,,,,11525.0,,78247,,82025,77923.75,,n/a (PA 17-2 statutory amounts and holdbacks),,False,,,,,,fy2017_actual=CSDE FY2017 entitlement; drg=other years,352.35,43,3,254800.25,81528,78247,,189.31271815061243
56,56,Granby,2018,backend_data,ecs_component_tool.xlsx,SSFP copy of OFA shell (core inputs only),10/2016,B,,,,,137,200.65258654831464,1836.08,123,0.0669905450742887,,0.75,,,0.0,,6.0,0.0032678314670384,,,,,,,122855.6,,,,,100262,,,,,,,,,,,,,,,11525.0,,5356896,,5510220,5234709.0,,n/a (PA 17-2 statutory amounts and holdbacks),,False,,,,,,fy2017_actual=CSDE FY2017 entitlement; drg=other years,1836.08,123,6,122855.6,100262,5356896,,200.65258654831464
57,57,Greenwich,2018,backend_data,ecs_component_tool.xlsx,SSFP copy of OFA shell (core inputs only),10/2016,B,,,,,169,21.73089975061621,8780.69,1333,0.1518103930328937,,0.75,,,0.0,,453.0,0.0515904786525888,,,,,,,768770.31,,,,,135258,,,,,,,,,,,,,,,11525.0,,1065894,,136859,130016.05,,n/a (PA 17-2 statutory amounts and holdbacks),,False,,,,,,fy2017_actual=CSDE FY2017 entitlement; drg=other years,8780.69,1333,453,768770.31,135258,1065894,,21.73089975061621
58,58,Griswold,2018,backend_data,ecs_component_tool.xlsx,SSFP copy of OFA shell (core inputs only),10/2016,F,,,,,29,281.1279846428586,1734.87,665,0.3833140235291405,,0.75,,,0.0,,23.0,0.0132574775055191,,,,,,,80976.68,,,,,59545,,,,,,,,,,,,,,,11525.0,,11665749,,10775767,10236978.65,,n/a (PA 17-2 statutory amounts and holdbacks),,False,,,,,,fy2017_actual=CSDE FY2017 entitlement; drg=other years,1734.87,665,23,80976.68,59545,11665749,,281.1279846428586
59,59,Groton,2018,backend_data,ecs_component_tool.xlsx,SSFP copy of OFA shell (core inputs only),10/2016,G,,,,,57,238.6231755943596,4803.79,2226,0.463384119622215,,0.75,,,0.0,,138.0,0.0287273173889782,,,,,,,134058.45,,,,,60157,,,,,,,,,,,,,,,11525.0,,25040045,,25040045,25040045.0,,n/a (PA 17-2 statutory amounts and holdbacks),,False,,,,,,fy2017_actual=CSDE FY2017 entitlement; drg=other years,4803.79,2226,138,134058.45,60157,25040045,,238.6231755943596
60,60,Guilford,2018,backend_data,ecs_component_tool.xlsx,SSFP copy of OFA shell (core inputs only),10/2016,B,,,,,142,185.7358862244702,3436.25,306,0.0890505638413968,,0.75,,,0.0,,39.0,0.0113495816660603,,,,,,,196066.79,,,,,99441,,,,,,,,,,,,,,,11525.0,,407282,,2740394,2603374.3,,n/a (PA 17-2 statutory amounts and holdbacks),,False,,,,,,fy2017_actual=CSDE FY2017 entitlement; drg=other years,3436.25,306,39,196066.79,99441,407282,,185.7358862244702
61,61,Haddam,2018,backend_data,ecs_component_tool.xlsx,SSFP copy of OFA shell (core inputs only),10/2016,C,,,,,100,220.05718067140643,1269.82,138,0.1086768203367406,,0.75,,,0.0,,7.0,0.0055125923359216,,,,,,,147139.51,,,,,99010,,,,,,,,,,,,,,,11525.0,,2505769,,1971482,1872907.9,,n/a (PA 17-2 statutory amounts and holdbacks),,False,,,,,,fy2017_actual=CSDE FY2017 entitlement; drg=other years,1269.82,138,7,147139.51,99010,2505769,,220.05718067140643
62,62,Hamden,2018,backend_data,ecs_component_tool.xlsx,SSFP copy of OFA shell (core inputs only),10/2016,G,,,,,30,277.0665751617338,6346.3,2566,0.404330082095079,,0.75,,,0.0,,327.0,0.0515260860658966,,,,,,,89872.81,,,,,67771,,,,,,,,,,,,,,,11525.0,,38418836,,26945481,26945481.0,,n/a (PA 17-2 statutory amounts and holdbacks),,False,,,,,,fy2017_actual=CSDE FY2017 entitlement; drg=other years,6346.3,2566,327,89872.81,67771,38418836,,277.0665751617338
63,63,Hampton,2018,backend_data,ecs_component_tool.xlsx,SSFP copy of OFA shell (core inputs only),10/2016,E,,,,,58,238.19828724528315,172.66,44,0.2548360940576856,,0.75,,,0.0,,0.0,0.0,,,,,,,98035.84,,,,,73929,,,,,,,,,,,,,,,11525.0,,896061,,1312383,1246763.85,,n/a (PA 17-2 statutory amounts and holdbacks),,False,,,,,,fy2017_actual=CSDE FY2017 entitlement; drg=other years,172.66,44,0,98035.84,73929,896061,,238.19828724528315
64,64,Hartford,2018,backend_data,ecs_component_tool.xlsx,SSFP copy of OFA shell (core inputs only),10/2016,I,,,,,1,494.1687570728176,21342.93,17562,0.8228485967015775,,0.75,,,1554.8024999999996,,4244.0,0.1988480494477562,,,,,,,54160.67,,,,,29313,,,,,,,,,,,,,,,11525.0,,242314258,,200518244,200518244.0,,n/a (PA 17-2 statutory amounts and holdbacks),,False,,,,,,fy2017_actual=CSDE FY2017 entitlement; drg=other years,21342.93,17562,4244,54160.67,29313,242314258,,494.1687570728176
65,65,Hartland,2018,backend_data,ecs_component_tool.xlsx,SSFP copy of OFA shell (core inputs only),10/2016,E,,,,,105,218.56229699835637,269.65,36,0.1335063971815316,,0.75,,,0.0,,0.0,0.0,,,,,,,133538.95,,,,,91550,,,,,,,,,,,,,,,11525.0,,745232,,1327652,1261269.4,,n/a (PA 17-2 statutory amounts and holdbacks),,False,,,,,,fy2017_actual=CSDE FY2017 entitlement; drg=other years,269.65,36,0,133538.95,91550,745232,,218.56229699835637
66,66,Harwinton,2018,backend_data,ecs_component_tool.xlsx,SSFP copy of OFA shell (core inputs only),10/2016,C,,,,,135,202.01963572121343,813.8,54,0.0663553698697468,,0.75,,,0.0,,5.0,0.0061440157286802,,,,,,,138982.28,,,,,91802,,,,,,,,,,,,,,,11525.0,,2080208,,2708774,2573335.3,,n/a (PA 17-2 statutory amounts and holdbacks),,False,,,,,,fy2017_actual=CSDE FY2017 entitlement; drg=other years,813.8,54,5,138982.28,91802,2080208,,202.01963572121343
67,67,Hebron,2018,backend_data,ecs_component_tool.xlsx,SSFP copy of OFA shell (core inputs only),10/2016,C,,,,,91,222.68822249027247,1588.55,145,0.0912782096880803,,0.75,,,0.0,,3.0,0.0018885146832016,,,,,,,114891.17,,,,,101974,,,,,,,,,,,,,,,11525.0,,5200810,,6875123,6531366.85,,n/a (PA 17-2 statutory amounts and holdbacks),,False,,,,,,fy2017_actual=CSDE FY2017 entitlement; drg=other years,1588.55,145,3,114891.17,101974,5200810,,222.68822249027247
68,68,Kent,2018,backend_data,ecs_component_tool.xlsx,SSFP copy of OFA shell (core inputs only),10/2016,E,,,,,146,178.5324834577241,289.28,51,0.1762997787610619,,0.75,,,0.0,,4.0,0.0138274336283185,,,,,,,273434.09,,,,,64648,,,,,,,,,,,,,,,11525.0,,36926,,25634,24352.3,,n/a (PA 17-2 statutory amounts and holdbacks),,False,,,,,,fy2017_actual=CSDE FY2017 entitlement; drg=other years,289.28,51,4,273434.09,64648,36926,,178.5324834577241
69,69,Killingly,2018,backend_data,ecs_component_tool.xlsx,SSFP copy of OFA shell (core inputs only),10/2016,G,,,,,18,297.3029527371476,2351.11,1021,0.43426296515263,,0.75,,,0.0,,60.0,0.0255198608316922,,,,,,,93449.51,,,,,57016,,,,,,,,,,,,,,,11525.0,,15574402,,15574402,15574402.0,,n/a (PA 17-2 statutory amounts and holdbacks),,False,,,,,,fy2017_actual=CSDE FY2017 entitlement; drg=other years,2351.11,1021,60,93449.51,57016,15574402,,297.3029527371476
70,70,Killingworth,2018,backend_data,ecs_component_tool.xlsx,SSFP copy of OFA shell (core inputs only),10/2016,C,,,,,141,186.4397458022132,884.09,39,0.0441131559004173,,0.75,,,0.0,,0.0,0.0,,,,,,,156950.04,,,,,112344,,,,,,,,,,,,,,,11525.0,,941422,,2173420,2064749.0,,n/a (PA 17-2 statutory amounts and holdbacks),,False,,,,,,fy2017_actual=CSDE FY2017 entitlement; drg=other years,884.09,39,0,156950.04,112344,941422,,186.4397458022132
71,71,Lebanon,2018,backend_data,ecs_component_tool.xlsx,SSFP copy of OFA shell (core inputs only),10/2016,E,,,,,62,236.46476558669843,976.23,184,0.1884801737295514,,0.75,,,0.0,,6.0,0.0061460926216158,,,,,,,116837.78,,,,,90149,,,,,,,,,,,,,,,11525.0,,3559477,,5410404,5139883.8,,n/a (PA 17-2 statutory amounts and holdbacks),,False,,,,,,fy2017_actual=CSDE FY2017 entitlement; drg=other years,976.23,184,6,116837.78,90149,3559477,,236.46476558669843
72,72,Ledyard,2018,backend_data,ecs_component_tool.xlsx,SSFP copy of OFA shell (core inputs only),10/2016,D,,,,,52,241.3272871662336,2338.01,531,0.2271162227706468,,0.75,,,0.0,,20.0,0.0085542833435271,,,,,,,101426.78,,,,,87101,,,,,,,,,,,,,,,11525.0,,10584460,,11977384,11378514.8,,n/a (PA 17-2 statutory amounts and holdbacks),,False,,,,,,fy2017_actual=CSDE FY2017 entitlement; drg=other years,2338.01,531,20,101426.78,87101,10584460,,241.3272871662336
73,73,Lisbon,2018,backend_data,ecs_component_tool.xlsx,SSFP copy of OFA shell (core inputs only),10/2016,E,,,,,68,232.15624935695496,564.61,133,0.2355608295991923,,0.75,,,0.0,,6.0,0.0106268043428207,,,,,,,125254.19,,,,,80850,,,,,,,,,,,,,,,11525.0,,2038084,,3518715,3342779.25,,n/a (PA 17-2 statutory amounts and holdbacks),,False,,,,,,fy2017_actual=CSDE FY2017 entitlement; drg=other years,564.61,133,6,125254.19,80850,2038084,,232.15624935695496
74,74,Litchfield,2018,backend_data,ecs_component_tool.xlsx,SSFP copy of OFA shell (core inputs only),10/2016,E,,,,,132,204.72599948253887,935.16,143,0.1529150091962872,,0.75,,,0.0,,2.0,0.0021386714572907,,,,,,,175762.98,,,,,82188,,,,,,,,,,,,,,,11525.0,,1043816,,1446598,1374268.1,,n/a (PA 17-2 statutory amounts and holdbacks),,False,,,,,,fy2017_actual=CSDE FY2017 entitlement; drg=other years,935.16,143,2,175762.98,82188,1043816,,204.72599948253887
75,75,Lyme,2018,backend_data,ecs_component_tool.xlsx,SSFP copy of OFA shell (core inputs only),10/2016,C,,,,,162,128.4582674004499,282.28,33,0.1169052005101318,,0.75,,,0.0,,3.0,0.010627745500921,,,,,,,300691.15,,,,,77500,,,,,,,,,,,,,,,11525.0,,61726,,63069,59915.55,,n/a (PA 17-2 statutory amounts and holdbacks),,False,,,,,,fy2017_actual=CSDE FY2017 entitlement; drg=other years,282.28,33,3,300691.15,77500,61726,,128.4582674004499
76,76,Madison,2018,backend_data,ecs_component_tool.xlsx,SSFP copy of OFA shell (core inputs only),10/2016,B,,,,,148,175.5502757692678,2942.75,138,0.0468949112224959,,0.75,,,0.0,,18.0,0.0061167275507603,,,,,,,230909.8,,,,,108231,,,,,,,,,,,,,,,11525.0,,344234,,446496,424171.2,,n/a (PA 17-2 statutory amounts and holdbacks),,False,,,,,,fy2017_actual=CSDE FY2017 entitlement; drg=other years,2942.75,138,18,230909.8,108231,344234,,175.5502757692678
77,77,Manchester,2018,backend_data,ecs_component_tool.xlsx,SSFP copy of OFA shell (core inputs only),10/2016,G,,,,,27,281.8492160301258,7472.14,3780,0.5058791724994446,,0.75,,,0.0,,443.0,0.0592868977294322,,,,,,,94466.93,,,,,63198,,,,,,,,,,,,,,,11525.0,,45977436,,34440424,34440424.0,,n/a (PA 17-2 statutory amounts and holdbacks),,False,,,,,,fy2017_actual=CSDE FY2017 entitlement; drg=other years,7472.14,3780,443,94466.93,63198,45977436,,281.8492160301258
78,78,Mansfield,2018,backend_data,ecs_component_tool.xlsx,SSFP copy of OFA shell (core inputs only),10/2016,C,,,,,38,263.5557527629901,1811.68,411,0.2268612558509229,,0.75,,,0.0,,62.0,0.0342223792281197,,,,,,,105800.23,,,,,66404,,,,,,,,,,,,,,,11525.0,,9142317,,9947410,9450039.5,,n/a (PA 17-2 statutory amounts and holdbacks),,False,,,,,,fy2017_actual=CSDE FY2017 entitlement; drg=other years,1811.68,411,62,105800.23,66404,9142317,,263.5557527629901
79,79,Marlborough,2018,backend_data,ecs_component_tool.xlsx,SSFP copy of OFA shell (core inputs only),10/2016,C,,,,,90,222.9082628002886,1080.77,108,0.0999287544991071,,0.75,,,0.0,,3.0,0.0027757987360863,,,,,,,130073.48,,,,,112714,,,,,,,,,,,,,,,11525.0,,2409112,,3154015,2996314.25,,n/a (PA 17-2 statutory amounts and holdbacks),,False,,,,,,fy2017_actual=CSDE FY2017 entitlement; drg=other years,1080.77,108,3,130073.48,112714,2409112,,222.9082628002886
80,80,Meriden,2018,backend_data,ecs_component_tool.xlsx,SSFP copy of OFA shell (core inputs only),10/2016,H,,,,,9,339.6264799697672,8800.59,6443,0.7321100062609438,,0.75,,,0.0,,1251.0,0.1421495604271986,,,,,,,74391.74,,,,,53401,,,,,,,,,,,,,,,11525.0,,77378348,,60258395,60258395.0,,n/a (PA 17-2 statutory amounts and holdbacks),,False,,,,,,fy2017_actual=CSDE FY2017 entitlement; drg=other years,8800.59,6443,1251,74391.74,53401,77378348,,339.6264799697672
81,81,Middlebury,2018,backend_data,ecs_component_tool.xlsx,SSFP copy of OFA shell (core inputs only),10/2016,B,,,,,127,208.6483087500901,1205.76,91,0.0754710721868365,,0.75,,,0.0,,10.0,0.0082935244161358,,,,,,,179028.47,,,,,95320,,,,,,,,,,,,,,,11525.0,,744827,,855086,812331.7,,n/a (PA 17-2 statutory amounts and holdbacks),,False,,,,,,fy2017_actual=CSDE FY2017 entitlement; drg=other years,1205.76,91,10,179028.47,95320,744827,,208.6483087500901
82,82,Middlefield,2018,backend_data,ecs_component_tool.xlsx,SSFP copy of OFA shell (core inputs only),10/2016,C,,,,,67,232.63909022083104,608.39,69,0.1134140929338089,,0.75,,,0.0,,1.0,0.001643682506287,,,,,,,128746.11,,,,,100694,,,,,,,,,,,,,,,11525.0,,1684969,,2099315,1994349.25,,n/a (PA 17-2 statutory amounts and holdbacks),,False,,,,,,fy2017_actual=CSDE FY2017 entitlement; drg=other years,608.39,69,1,128746.11,100694,1684969,,232.63909022083104
83,83,Middletown,2018,backend_data,ecs_component_tool.xlsx,SSFP copy of OFA shell (core inputs only),10/2016,G,,,,,34,272.49926728806224,4980.04,2325,0.4668637199701207,,0.75,,,0.0,,196.0,0.0393571135974811,,,,,,,99624.91,,,,,61373,,,,,,,,,,,,,,,11525.0,,29269610,,19515825,19515825.0,,n/a (PA 17-2 statutory amounts and holdbacks),,False,,,,,,fy2017_actual=CSDE FY2017 entitlement; drg=other years,4980.04,2325,196,99624.91,61373,29269610,,272.49926728806224
84,84,Milford,2018,backend_data,ecs_component_tool.xlsx,SSFP copy of OFA shell (core inputs only),10/2016,D,,,,,93,221.3852528596367,6000.23,1176,0.1959924869546667,,0.75,,,0.0,,154.0,0.025665682815492,,,,,,,173736.73,,,,,80743,,,,,,,,,,,,,,,11525.0,,7671897,,10849101,10306645.95,,n/a (PA 17-2 statutory amounts and holdbacks),,False,,,,,,fy2017_actual=CSDE FY2017 entitlement; drg=other years,6000.23,1176,154,173736.73,80743,7671897,,221.3852528596367
85,85,Monroe,2018,backend_data,ecs_component_tool.xlsx,SSFP copy of OFA shell (core inputs only),10/2016,B,,,,,107,217.45392254986487,3246.37,281,0.0865582173319738,,0.75,,,0.0,,12.0,0.003696436327344,,,,,,,157576.89,,,,,108688,,,,,,,,,,,,,,,11525.0,,3466321,,6394518,6074792.1,,n/a (PA 17-2 statutory amounts and holdbacks),,False,,,,,,fy2017_actual=CSDE FY2017 entitlement; drg=other years,3246.37,281,12,157576.89,108688,3466321,,217.45392254986487
86,86,Montville,2018,backend_data,ecs_component_tool.xlsx,SSFP copy of OFA shell (core inputs only),10/2016,F,,,,,35,268.7612823925836,2371.88,931,0.3925156416007555,,0.75,,,0.0,,98.0,0.0413174359579742,,,,,,,93412.77,,,,,67044,,,,,,,,,,,,,,,11525.0,,13933854,,12589621,11960139.95,,n/a (PA 17-2 statutory amounts and holdbacks),,False,,,,,,fy2017_actual=CSDE FY2017 entitlement; drg=other years,2371.88,931,98,93412.77,67044,13933854,,268.7612823925836
87,87,Morris,2018,backend_data,ecs_component_tool.xlsx,SSFP copy of OFA shell (core inputs only),10/2016,E,,,,,117,213.5513801879778,311.63,35,0.1123126784969354,,0.75,,,0.0,,6.0,0.019253602028046,,,,,,,194577.24,,,,,84464,,,,,,,,,,,,,,,11525.0,,81253,,102178,97069.1,,n/a (PA 17-2 statutory amounts and holdbacks),,False,,,,,,fy2017_actual=CSDE FY2017 entitlement; drg=other years,311.63,35,6,194577.24,84464,81253,,213.5513801879778
88,88,Naugatuck,2018,backend_data,ecs_component_tool.xlsx,SSFP copy of OFA shell (core inputs only),10/2016,G,,,,,13,312.24095500150213,4525.52,2211,0.488562640315367,,0.75,,,0.0,,215.0,0.0475083526312998,,,,,,,71287.07,,,,,58641,,,,,,,,,,,,,,,11525.0,,36248294,,30280380,30280380.0,,n/a (PA 17-2 statutory amounts and holdbacks),,False,,,,,,fy2017_actual=CSDE FY2017 entitlement; drg=other years,4525.52,2211,215,71287.07,58641,36248294,,312.24095500150213
89,89,New Britain,2018,backend_data,ecs_component_tool.xlsx,SSFP copy of OFA shell (core inputs only),10/2016,I,,,,,3,409.7679635497576,11351.6,8491,0.7480002818985869,,0.75,,,0.0,,1710.0,0.1506395574192184,,,,,,,49150.39,,,,,40515,,,,,,,,,,,,,,,11525.0,,123670492,,86195269,86195269.0,,n/a (PA 17-2 statutory amounts and holdbacks),,False,,,,,,fy2017_actual=CSDE FY2017 entitlement; drg=other years,11351.6,8491,1710,49150.39,40515,123670492,,409.7679635497576
90,90,New Canaan,2018,backend_data,ecs_component_tool.xlsx,SSFP copy of OFA shell (core inputs only),10/2016,A,,,,,168,34.04282095293524,4303.96,4,0.0009293766670693,,0.75,,,0.0,,47.0,0.0109201758380654,,,,,,,578398.34,,,,,179810,,,,,,,,,,,,,,,11525.0,,496982,,339590,322610.5,,n/a (PA 17-2 statutory amounts and holdbacks),,False,,,,,,fy2017_actual=CSDE FY2017 entitlement; drg=other years,4303.96,4,47,578398.34,179810,496982,,34.04282095293524
91,91,New Fairfield,2018,backend_data,ecs_component_tool.xlsx,SSFP copy of OFA shell (core inputs only),10/2016,B,,,,,113,214.9497294472334,2320.56,198,0.0853242320819112,,0.75,,,0.0,,31.0,0.0133588444168648,,,,,,,160927.47,,,,,101750,,,,,,,,,,,,,,,11525.0,,2647402,,4338569,4121640.55,,n/a (PA 17-2 statutory amounts and holdbacks),,False,,,,,,fy2017_actual=CSDE FY2017 entitlement; drg=other years,2320.56,198,31,160927.47,101750,2647402,,214.9497294472334
92,92,New Hartford,2018,backend_data,ecs_component_tool.xlsx,SSFP copy of OFA shell (core inputs only),10/2016,C,,,,,86,224.45393825326389,1002.87,94,0.0937309920528084,,0.75,,,0.0,,3.0,0.0029914146399832,,,,,,,136666.23,,,,,82245,,,,,,,,,,,,,,,11525.0,,2925560,,3113169,2957510.55,,n/a (PA 17-2 statutory amounts and holdbacks),,False,,,,,,fy2017_actual=CSDE FY2017 entitlement; drg=other years,1002.87,94,3,136666.23,82245,2925560,,224.45393825326389
93,93,New Haven,2018,backend_data,ecs_component_tool.xlsx,SSFP copy of OFA shell (core inputs only),10/2016,I,,,,,5,386.73732803345433,19344.93,10676,0.5518758661830258,,0.75,,,0.0,,3471.0,0.1794268575797379,,,,,,,73601.46,,,,,37508,,,,,,,,,,,,,,,11525.0,,178530780,,154301977,154301977.0,,n/a (PA 17-2 statutory amounts and holdbacks),,False,,,,,,fy2017_actual=CSDE FY2017 entitlement; drg=other years,19344.93,10676,3471,73601.46,37508,178530780,,386.73732803345433
94,94,Newington,2018,backend_data,ecs_component_tool.xlsx,SSFP copy of OFA shell (core inputs only),10/2016,D,,,,,51,241.8790014591282,4224.81,883,0.2090034818133833,,0.75,,,0.0,,203.0,0.0480494980839375,,,,,,,123295.17,,,,,79008,,,,,,,,,,,,,,,11525.0,,15876373,,12983806,12334615.7,,n/a (PA 17-2 statutory amounts and holdbacks),,False,,,,,,fy2017_actual=CSDE FY2017 entitlement; drg=other years,4224.81,883,203,123295.17,79008,15876373,,241.8790014591282
95,95,New London,2018,backend_data,ecs_component_tool.xlsx,SSFP copy of OFA shell (core inputs only),10/2016,I,,,,,6,359.4047961243922,3661.99,3076,0.8399804477893168,,0.75,,,329.5075000000002,,902.0,0.2463141625181936,,,,,,,67258.83,,,,,41230,,,,,,,,,,,,,,,11525.0,,36895447,,25806077,25806077.0,,n/a (PA 17-2 statutory amounts and holdbacks),,False,,,,,,fy2017_actual=CSDE FY2017 entitlement; drg=other years,3661.99,3076,902,67258.83,41230,36895447,,359.4047961243922
