sedaadmin,sedaadminname,year,fips,stateabb,subcat,subgroup,gap,gradecenter,multi_comp,tot_asmts,cellcount,mn_asmts,flag_estasmt,gcs_mn_avg_ol,gcs_mn_avg_ol_se,gcs_mn_avg_ol_se_adj,gcs_mn_avg_eb,gcs_mn_avg_eb_se,gcs_mn_avg_eb_se_adj
900009,Odyssey Community School District,2009,9,CT,ecd,neg,1,5.5,0,344,10,34.4,0,.3667641452628132,.3256471976829644,.3256471976829644,.838103673913599,.0909815231611152,.0909815231611152
900009,Odyssey Community School District,2009,9,CT,race,wbg,1,5.5,0,262,10,26.2,0,.9342447386245132,.3773114131628981,.3773114131628981,.9699432839404611,.0343516958581214,.0343516958581214
900009,Odyssey Community School District,2009,9,CT,race,whg,1,5.5,0,228,10,22.8,0,.8733411387823367,.3895520504447843,.3895520504447843,.8263024760962718,.0488426509647619,.0488426509647619
900009,Odyssey Community School District,2009,9,CT,race,wht,0,5.5,0,160,10,16,0,5.182904122684354,.2516875798985792,.2563416530971463,5.376886319788742,.1089568314082977,.1188457638497721
900009,Odyssey Community School District,2010,9,CT,all,all,0,5.5,0,348,10,34.8,0,4.954646883564965,.1551785975272367,.1596855603702888,5.159700011757852,.0613977946492975,.0717003341323557
900009,Odyssey Community School District,2010,9,CT,race,blk,0,5.5,0,90,10,9,0,3.74329979802789,.3025758197189889,.3049118032134392,4.634798938816931,.0628949225411596,.0729864371534369
900009,Odyssey Community School District,2010,9,CT,ecd,ecd,0,5.5,0,142,10,14.2,0,4.227587249808603,.2272415636584034,.2303428082536315,4.569655124839938,.0729356471307764,.0817976610257242
900009,Odyssey Community School District,2010,9,CT,gender,fem,0,5.5,0,188,10,18.8,0,5.032797556070133,.1963176369166471,.1998992136672616,5.240626469954031,.0641036714891259,.0740305978989763
900009,Odyssey Community School District,2010,9,CT,race,hsp,0,5.5,0,64,10,6.4,0,4.703471039760415,.2943556083195191,.2967563060988042,4.831215002025964,.0658564932279151,.0755534673405037
900009,Odyssey Community School District,2010,9,CT,gender,mal,0,5.5,0,160,10,16,0,4.862860557759025,.2382172453984902,.2411773975012947,5.053136621827471,.0640517479374866,.0739856414498209
900009,Odyssey Community School District,2010,9,CT,gender,mfg,1,5.5,0,348,10,34.8,0,-.1699369983111074,.3086876585964864,.3086876585964864,-.1874898481265603,.0259331590177223,.0259331590177223
900009,Odyssey Community School District,2010,9,CT,ecd,nec,0,5.5,0,206,10,20.6,0,5.530320462015817,.2060759849211861,.2094907936437541,5.530968668760793,.0863365540039915,.093942797936714
900009,Odyssey Community School District,2010,9,CT,ecd,neg,1,5.5,0,348,10,34.8,0,1.302733212207214,.3067670774629395,.3067670774629395,.9613135439208556,.0723479841051197,.0723479841051197
900009,Odyssey Community School District,2010,9,CT,race,wbg,1,5.5,0,264,10,26.4,0,1.847085343998201,.3803968442956496,.3803968442956496,.972312814814158,.0138438005598246,.0138438005598246
900009,Odyssey Community School District,2010,9,CT,race,whg,1,5.5,0,238,10,23.8,0,.8869141022656759,.3738915038090927,.3738915038090927,.7758967516051252,.0239365250769648,.0239365250769648
900009,Odyssey Community School District,2010,9,CT,race,wht,0,5.5,0,174,10,17.4,0,5.590385142026091,.2305420405728002,.2335994724560047,5.607111753631089,.0614431274275354,.0717391569156656
900009,Odyssey Community School District,2011,9,CT,all,all,0,5.5,0,360,10,36,0,5.225627643898651,.1520935996209441,.1625940107180714,5.227813691795664,.0709533793503923,.0901637621868061
900009,Odyssey Community School District,2011,9,CT,race,blk,0,5.5,0,70,10,7,0,4.439955808661549,.3326256734251414,.3375561996131327,4.668401217796107,.072384831517504,.091294500405313
900009,Odyssey Community School District,2011,9,CT,ecd,ecd,0,5.5,0,114,10,11.4,0,4.461675979793068,.2607997352156761,.2670596397142389,4.634554819131225,.080923801788008,.0982027681191475
900009,Odyssey Community School District,2011,9,CT,gender,fem,0,5.5,0,180,10,18,0,5.339978073590585,.2036145607587839,.2115732464862341,5.312601690890602,.0723729853370844,.0912851081887954
900009,Odyssey Community School District,2011,9,CT,race,hsp,0,5.5,0,86,10,8.6,0,4.906053475345649,.2607490175240935,.2670101110735552,4.92104417756176,.072305482084216,.0912315992947024
900009,Odyssey Community School District,2011,9,CT,gender,mal,0,5.5,0,180,10,18,0,5.115796950769009,.22108672931904,.2284374994538391,5.108512096984352,.0723176607632136,.0912412517927143
900009,Odyssey Community School District,2011,9,CT,gender,mfg,1,5.5,0,360,10,36,0,-.2241811228215758,.3005631900848522,.3005631900848522,-.2040895939062501,.0199732066124524,.0199732066124524
900009,Odyssey Community School District,2011,9,CT,ecd,nec,0,5.5,0,246,10,24.6,0,5.572608551491237,.1795044396565395,.188483933352794,5.558558437095503,.0896187290923283,.1054828828510218
900009,Odyssey Community School District,2011,9,CT,ecd,neg,1,5.5,0,360,10,36,0,1.11093257169817,.3166043994403347,.3166043994403347,.9240036179642788,.0671670619981816,.0671670619981816
900009,Odyssey Community School District,2011,9,CT,race,wbg,1,5.5,0,230,10,23,0,1.42097775486566,.4079534195668738,.4079534195668738,.9838913215203782,.0152641559111064,.0152641559111064
900009,Odyssey Community School District,2011,9,CT,race,whg,1,5.5,0,246,10,24.6,0,.95488008818156,.3518184248366719,.3518184248366719,.7312483617547247,.0148833249407518,.0148833249407518
900009,Odyssey Community School District,2011,9,CT,race,wht,0,5.5,0,160,10,16,0,5.860933563527209,.2361909268256868,.2430853825109795,5.652292539316485,.0711491019222483,.090317864649142
900009,Odyssey Community School District,2012,9,CT,all,all,0,5.5,0,420,12,35,0,5.602112870453306,.1344035097541302,.1392621310891973,5.468283116083207,.0887136111534882,.0957772653485258
900009,Odyssey Community School District,2012,9,CT,race,blk,0,5.5,0,74,12,6.166666666666667,0,4.975097942778656,.3131122642873987,.3152283739901249,4.870804204671038,.0910839761633227,.0979768874146875
900009,Odyssey Community School District,2012,9,CT,ecd,ecd,0,5.5,0,168,12,14,0,5.023968001139901,.2040550488592491,.207287483187545,4.85911164177741,.0990317308605108,.1054061832672935
900009,Odyssey Community School District,2012,9,CT,gender,fem,0,5.5,0,198,12,16.5,0,5.572343967214346,.1826280958683658,.1862328089295256,5.560435801139037,.0903193214827533,.0972664360756297
900009,Odyssey Community School District,2012,9,CT,race,hsp,0,5.5,0,72,10,7.2,0,5.620161602099921,.3326815087028009,.3346739068915411,5.163116795202942,.0896809047596079,.0966739077117062
900009,Odyssey Community School District,2012,9,CT,gender,mal,0,5.5,0,222,12,18.5,0,5.615047143429581,.1924965624352027,.1959197904006793,5.338178160796331,.0901003884194305,.0970631740006573
900009,Odyssey Community School District,2012,9,CT,gender,mfg,1,5.5,0,420,12,35,0,.0427031762152348,.2653449602873115,.2653449602873115,-.2222576403427059,.0231397972906546,.0231397972906546
900009,Odyssey Community School District,2012,9,CT,ecd,nec,0,5.5,0,252,12,21,0,5.974242152027935,.1701707880161999,.174033717466848,5.824884209506048,.110047706261332,.1158174313613025
900009,Odyssey Community School District,2012,9,CT,ecd,neg,1,5.5,0,420,12,35,0,.9502741508880339,.2657001318385164,.2657001318385164,.9657725677286377,.0785975302590638,.0785975302590638
900009,Odyssey Community School District,2012,9,CT,race,wbg,1,5.5,0,280,12,23.33333333333333,0,1.06344354874754,.3676215208487288,.3676215208487288,.9981427820134723,.0215600807997452,.0215600807997452
900009,Odyssey Community School District,2012,9,CT,race,whg,1,5.5,0,278,10,27.8,0,.4183798894262747,.3844259080456496,.3844259080456496,.7058301914815681,.0145331018324605,.0145331018324605
900009,Odyssey Community School District,2012,9,CT,race,wht,0,5.5,0,206,12,17.16666666666667,0,6.038541491526196,.1926299367802172,.1960508359207547,5.86894698668451,.0889311867578265,.0959788296027047
900009,Odyssey Community School District,2013,9,CT,all,all,0,5.5,0,424,12,35.33333333333334,0,5.781475417710417,.133921987191516,.1412334096849748,5.691062656200047,.1026344835749956,.111897913415969
900009,Odyssey Community School District,2013,9,CT,race,blk,0,5.5,0,96,12,8,0,5.391405535113257,.2739136849517445,.2775616763203503,5.073707079538311,.106702715477992,.1156407164389729
900009,Odyssey Community School District,2013,9,CT,ecd,ecd,0,5.5,0,202,12,16.83333333333333,0,5.237735892384223,.1868109960341234,.1921200811918959,5.063929104203583,.115357041302984,.123671147752093
900009,Odyssey Community School District,2013,9,CT,gender,fem,0,5.5,0,208,12,17.33333333333333,0,5.891613041169801,.1774902385082027,.1830698285453342,5.798113779250108,.1055715970773301,.1145978530235177
900009,Odyssey Community School District,2013,9,CT,race,hsp,0,5.5,0,62,12,5.166666666666667,0,5.626663756029339,.3002223985955723,.3035543871802845,5.389538207365876,.1049256358758027,.1140030476438379
900009,Odyssey Community School District,2013,9,CT,gender,mal,0,5.5,0,216,12,18,0,5.661230705028864,.1960974150838123,.2011615608422055,5.53998562284699,.1054949670974706,.1145272626540862
900009,Odyssey Community School District,2013,9,CT,gender,mfg,1,5.5,0,424,12,35.33333333333334,0,-.2303823361409369,.2644938202836726,.2644938202836726,-.2581281564031181,.0347401173708788,.0347401173708788
900009,Odyssey Community School District,2013,9,CT,ecd,nec,0,5.5,0,222,12,18.5,0,6.259239026326944,.1822018927101489,.1876414321653935,6.098070114814495,.1268908509785482,.1344938432427364
900009,Odyssey Community School District,2013,9,CT,ecd,neg,1,5.5,0,424,12,35.33333333333334,0,1.021503133942721,.2609518690226645,.2609518690226645,1.034141010610912,.091328312164555,.091328312164555
900009,Odyssey Community School District,2013,9,CT,race,wbg,1,5.5,0,290,12,24.16666666666667,0,.6374763492156301,.3379369329787325,.3379369329787325,.9921061387988273,.0330806201330719,.0330806201330719
900009,Odyssey Community School District,2013,9,CT,race,whg,1,5.5,0,256,12,21.33333333333333,0,.4022181282995483,.3595916468519639,.3595916468519639,.6762750109712625,.0268001306331298,.0268001306331298
900009,Odyssey Community School District,2013,9,CT,race,wht,0,5.5,0,194,12,16.16666666666667,0,6.028881884328888,.1979208525325939,.2029395013917896,6.065813218337138,.1038100783904115,.1129771577955696
900009,Odyssey Community School District,2015,9,CT,all,all,0,5.5,0,420,12,35,0,6.047507633566446,.1385540892123327,.1476036581739449,5.919571821434297,.1200795369870711,.1302264601676175
900009,Odyssey Community School District,2015,9,CT,race,blk,0,5.5,0,102,12,8.5,0,5.652179666641813,.2767778465032315,.2814170936241048,5.245028186390656,.125395865048287,.1351442144376402
900009,Odyssey Community School District,2015,9,CT,ecd,ecd,0,5.5,0,86,6,14.33333333333333,0,5.2910593497949,.3340312316998291,.337885288255906,5.247786799929868,.1402375876380622,.1490181757749767
900009,Odyssey Community School District,2015,9,CT,gender,fem,0,5.5,0,138,8,17.25,0,6.19018237687599,.2519517194568959,.2570394390091881,6.088443350111662,.1249682530112278,.1347475416675085
900009,Odyssey Community School District,2015,9,CT,race,hsp,0,5.5,0,62,12,5.166666666666667,0,5.743421172042284,.3088964054802183,.313060047894124,5.622855668346321,.1226528387841641,.1326029961447811
900009,Odyssey Community School District,2015,9,CT,gender,mal,0,5.5,0,228,12,19,0,5.98051471493902,.1971661918967506,.2036273839539713,5.711388007957653,.1247523001834271,.1345472858359268
900009,Odyssey Community School District,2015,9,CT,gender,mfg,1,5.5,0,366,8,45.75,0,-.2096676619369697,.3199283922448157,.3199283922448157,-.3770553421540095,.0483943204898612,.0483943204898612
900009,Odyssey Community School District,2015,9,CT,ecd,nec,0,5.5,0,260,12,21.66666666666667,0,6.501003932160802,.1704079779826176,.1778439856418992,6.292446554405249,.1439450370220427,.1525123254299006
900009,Odyssey Community School District,2015,9,CT,ecd,neg,1,5.5,0,346,6,57.66666666666666,0,1.209944582365901,.3749876567448976,.3749876567448976,1.044659754475381,.1074642464439297,.1074642464439297
900009,Odyssey Community School District,2015,9,CT,race,wbg,1,5.5,0,246,8,30.75,0,.5379288680940464,.3790558275879084,.3790558275879084,.9953517821385081,.0389887661031133,.0389887661031133
900009,Odyssey Community School District,2015,9,CT,race,whg,1,5.5,0,206,8,25.75,0,.4466873626935755,.4031058588410583,.4031058588410583,.6175243001828434,.0289779187114815,.0289779187114815
900009,Odyssey Community School District,2015,9,CT,race,wht,0,5.5,0,144,8,18,0,6.19010853473586,.2589929422076744,.2639449722617567,6.240379968529164,.1209718616749112,.1310497121013721
900009,Odyssey Community School District,2016,9,CT,all,all,0,5.5,0,432,12,36,0,5.590406372572138,.1391735440217986,.1441425933712649,5.574666182489487,.1041662862553526,.1106002774738186
900009,Odyssey Community School District,2016,9,CT,race,blk,0,5.5,0,104,12,8.666666666666666,0,4.866619592370264,.2791550733526987,.2816653454842411,4.843086678598055,.1059440268844269,.1122761907865677
900009,Odyssey Community School District,2016,9,CT,ecd,ecd,0,5.5,0,138,12,11.5,0,4.904207428627308,.2415142743205754,.2444114493406568,4.849332572681802,.1197094315774963,.1253481319911106
900009,Odyssey Community School District,2016,9,CT,gender,fem,0,5.5,0,198,12,16.5,0,5.770032777970098,.1897374154947637,.1934117336327838,5.724664915923822,.1066906832273407,.1129810075745935
900009,Odyssey Community School District,2016,9,CT,race,hsp,0,5.5,0,64,12,5.333333333333333,0,5.473340893486969,.3258769903960503,.3280299143946993,5.279076475265508,.1049176794074147,.1113082460435463
900009,Odyssey Community School District,2016,9,CT,gender,mal,0,5.5,0,234,12,19.5,0,5.44213419604701,.1990033632027228,.2025096304727287,5.351657115881191,.1065791227447297,.1128756642952313
900009,Odyssey Community School District,2016,9,CT,gender,mfg,1,5.5,0,432,12,36,0,-.3278985819230877,.2749593159080583,.2749593159080583,-.3730078000426307,.0322611361871954,.0322611361871954
900009,Odyssey Community School District,2016,9,CT,ecd,nec,0,5.5,0,294,12,24.5,0,5.924009700694285,.1636088020757458,.1678560454224597,5.916619474055947,.1230175354926492,.1285111677004719
900009,Odyssey Community School District,2016,9,CT,ecd,neg,1,5.5,0,432,12,36,0,1.019802272066976,.2917138749138524,.2917138749138524,1.067286901374145,.0881046631162525,.0881046631162525
900009,Odyssey Community School District,2016,9,CT,race,wbg,1,5.5,0,316,12,26.33333333333333,0,.948394259008138,.3422739699798861,.3422739699798861,1.041758052189269,.0204081857404855,.0204081857404855
900009,Odyssey Community School District,2016,9,CT,race,whg,1,5.5,0,276,12,23,0,.3416729578914328,.3813393874448702,.3813393874448702,.6057682555218156,.0141448458799326,.0141448458799326
900009,Odyssey Community School District,2016,9,CT,race,wht,0,5.5,0,212,12,17.66666666666667,0,5.815013851378402,.1980502854005552,.2015731316804094,5.884844730787323,.1043723507313797,.1107943761309559
900009,Odyssey Community School District,2017,9,CT,all,all,0,5.5,0,428,12,35.66666666666666,0,5.467531957400436,.1405980748384186,.1510232456401459,5.561718475079009,.0844442181183387,.1000414255265832
900009,Odyssey Community School District,2017,9,CT,race,blk,0,5.5,0,84,12,7,0,4.700921910506712,.3148884334614124,.3196794137932511,4.790537668555606,.0862326048942086,.1015555168103339
900009,Odyssey Community School District,2017,9,CT,ecd,ecd,0,5.5,0,126,12,10.5,0,4.455741580354863,.2544833284345712,.2603881074983113,4.786475827225646,.1016941658411023,.11497462421722
900009,Odyssey Community School District,2017,9,CT,gender,fem,0,5.5,0,210,12,17.5,0,5.639891846538736,.1860146966397179,.1940146114120805,5.708748325161243,.0860157631651699,.1013714573272967
900009,Odyssey Community School District,2017,9,CT,race,hsp,0,5.5,0,72,12,6,0,5.278720953442246,.2870521489255705,.2922997404689273,5.260619825517954,.0849561810603551,.1004739446231368
900009,Odyssey Community School District,2017,9,CT,gender,mal,0,5.5,0,218,12,18.16666666666667,0,5.333967162915041,.2075610909342256,.2147598857915979,5.335677700402012,.0859552533151355,.1013201185364607
900009,Odyssey Community School District,2017,9,CT,gender,mfg,1,5.5,0,428,12,35.66666666666666,0,-.3059246836236955,.2787168345037166,.2787168345037166,-.3730706247592313,.0229208450568601,.0229208450568601
900009,Odyssey Community School District,2017,9,CT,ecd,nec,0,5.5,0,302,12,25.16666666666667,0,5.87538661466077,.1645501124709895,.1735423337103359,5.89899710665552,.100921364592657,.1142916562090922
900009,Odyssey Community School District,2017,9,CT,ecd,neg,1,5.5,0,428,12,35.66666666666666,0,1.419645034305907,.303048682500606,.303048682500606,1.112521279429875,.0791528473911488,.0791528473911488
900009,Odyssey Community School District,2017,9,CT,race,wbg,1,5.5,0,290,12,24.16666666666667,0,.9058560146863792,.375154629445161,.375154629445161,1.06760731299404,.0175553095065199,.0175553095065199
900009,Odyssey Community School District,2017,9,CT,race,whg,1,5.5,0,278,12,23.16666666666667,0,.3280569717508452,.3521153314883373,.3521153314883373,.5975251560316925,.009469923198678,.009469923198678
900009,Odyssey Community School District,2017,9,CT,race,wht,0,5.5,0,206,12,17.16666666666667,0,5.606777925193091,.2039271204777671,.2112497870810005,5.858144981549646,.0844616995582267,.1000561819181478
900009,Odyssey Community School District,2018,9,CT,all,all,0,5.5,0,434,12,36.16666666666666,0,5.14052370700618,.1420072512339766,.1470749350078679,5.435854737735599,.0930483704131542,.1004419132421711
900009,Odyssey Community School District,2018,9,CT,race,asn,0,5.5,0,42,10,4.2,0,6.072887556059106,.3592080384010193,.3612414593543313,6.256997746656401,.0997405815936369,.106671281589007
900009,Odyssey Community School District,2018,9,CT,race,blk,0,5.5,0,80,12,6.666666666666667,0,4.445075668101179,.3326819495418891,.3348764796989046,4.623445924016518,.0936463391223708,.1009961164116044
900009,Odyssey Community School District,2018,9,CT,ecd,ecd,0,5.5,0,76,12,6.333333333333333,0,3.883266392225864,.341371126851753,.3435101502904601,4.638456161383482,.1072051284778643,.1136816531862538
900009,Odyssey Community School District,2018,9,CT,gender,fem,0,5.5,0,210,12,17.5,0,5.306303792658347,.1873607459347367,.1912302962967945,5.592208231409718,.0939751255436956,.1013010509331351
900009,Odyssey Community School District,2018,9,CT,race,hsp,0,5.5,0,92,12,7.666666666666667,0,4.72576973377524,.2709082528758648,.2735987181636499,5.13797408534065,.0941567994846702,.1014696091862026
900009,Odyssey Community School District,2018,9,CT,gender,mal,0,5.5,0,224,12,18.66666666666667,0,4.967944513924611,.2091311863231411,.212604868705924,5.19488540083987,.0939579531391253,.1012851206115605
900009,Odyssey Community School District,2018,9,CT,gender,mfg,1,5.5,0,434,12,36.16666666666666,0,-.3383592787337353,.2807844408263131,.2807844408263131,-.3973228305698484,.0185316676518961,.0185316676518961
900009,Odyssey Community School District,2018,9,CT,ecd,nec,0,5.5,0,358,12,29.83333333333333,0,5.401558051685376,.1516411380312093,.1563969687939607,5.743519487362643,.1036536158779016,.1103387999924227
900009,Odyssey Community School District,2018,9,CT,ecd,neg,1,5.5,0,434,12,36.16666666666666,0,1.518291659459512,.3735361843134289,.3735361843134289,1.10506332597916,.0701499335953492,.0701499335953492
900009,Odyssey Community School District,2018,9,CT,race,wag,1,5.5,0,232,10,23.2,0,-.5459439533974111,.418550616060256,.418550616060256,-.5398405771731607,.0360943680593682,.0360943680593682
900009,Odyssey Community School District,2018,9,CT,race,wbg,1,5.5,0,270,12,22.5,0,1.081867934560516,.3960195486380737,.3960195486380737,1.093711245466722,.0111470453479954,.0111470453479954
900009,Odyssey Community School District,2018,9,CT,race,whg,1,5.5,0,282,12,23.5,0,.8011738688864547,.3457535029884226,.3457535029884226,.5791830841425902,.014836531877922,.014836531877922
900009,Odyssey Community School District,2018,9,CT,race,wht,0,5.5,0,190,12,15.83333333333333,0,5.526943602661695,.2148352935448727,.2182181946058817,5.71715716948324,.0931161546782044,.1005047111396255
900009,Odyssey Community School District,2019,9,CT,all,all,0,5.5,0,435,12,36.25,0,5.836862685377732,.1446864151209739,.153960032499367,5.816206708019189,.1053880017301834,.1173576287574598
900009,Odyssey Community School District,2019,9,CT,race,asn,0,5.5,0,51,11,4.636363636363637,0,6.682512077392042,.3715976201092984,.3753056409881709,6.609790658096694,.1337307463288312,.1433530419368867
900009,Odyssey Community School District,2019,9,CT,race,blk,0,5.5,0,88,12,7.333333333333333,0,4.978163286856723,.3171816714032678,.3215178775135497,4.975196643066693,.1099984149790796,.1215147456764092
900009,Odyssey Community School District,2019,9,CT,ecd,ecd,0,5.5,0,176,12,14.66666666666667,0,5.35328239139467,.2199745325863506,.2261820679745209,5.045838153618118,.1193404928974503,.130032055139873
900009,Odyssey Community School District,2019,9,CT,gender,fem,0,5.5,0,215,12,17.91666666666667,0,6.181975483563056,.1911961493834628,.1983065819021416,5.978216752492465,.1075694021720803,.1193204022895974
900009,Odyssey Community School District,2019,9,CT,race,hsp,0,5.5,0,98,12,8.166666666666666,0,5.451410785900687,.2572776873083134,.2626049147928531,5.511546720653638,.108184332574986,.1198750680232874
900009,Odyssey Community School District,2019,9,CT,gender,mal,0,5.5,0,220,12,18.33333333333333,0,5.475573071119444,.212893003169835,.2193010799912275,5.576129412275527,.1076026431313824,.1193503704550272
900009,Odyssey Community School District,2019,9,CT,gender,mfg,1,5.5,0,435,12,36.25,0,-.7064024124436115,.2861457641443165,.2861457641443165,-.4020873402169372,.030598092671866,.030598092671866
900009,Odyssey Community School District,2019,9,CT,ecd,nec,0,5.5,0,259,12,21.58333333333333,0,6.167159812124098,.1829003451627641,.1903209634993098,6.168592884694181,.1256613954650007,.1358564257924663
900009,Odyssey Community School District,2019,9,CT,ecd,neg,1,5.5,0,435,12,36.25,0,.8138774207294288,.2860792394551581,.2860792394551581,1.122754731076063,.0884289417433872,.0884289417433872
900009,Odyssey Community School District,2019,9,CT,race,wag,1,5.5,0,214,11,19.45454545454545,0,-.3795821386965379,.4408144174142981,.4408144174142981,-.5270424374516169,.0837677633760354,.0837677633760354
900009,Odyssey Community School District,2019,9,CT,race,wbg,1,5.5,0,251,12,20.91666666666667,0,1.324766651838782,.3960262264087862,.3960262264087862,1.107551577578384,.0351109237313269,.0351109237313269
900009,Odyssey Community School District,2019,9,CT,race,whg,1,5.5,0,261,12,21.75,0,.8515191527948174,.3498919371979395,.3498919371979395,.5712014999914388,.0289305285477544,.0289305285477544
900009,Odyssey Community School District,2019,9,CT,race,wht,0,5.5,0,163,12,13.58333333333333,0,6.302929938695504,.2371340535001512,.2429034627502456,6.082748220645077,.1065194230397421,.1183747000148772
900009,Odyssey Community School District,2023,9,CT,all,all,0,5.5,0,287,8,35.875,0,5.883048375271232,.2126958026255901,.2181068862696995,5.959311658683135,.0444786013599218,.0652568408354632
